"rank","eff","conf","color"
106,173,"BladeCenter HS21 Cluster, Xeon QC HT 2.5 GHz, IB, Windows HPC 2008/CentOS","#6495ED"
107,637,"xSeries x3455 Cluster Opteron, DC 2.6 GHz/QC 2.5 GHz, Infiniband","#6495ED"
110,57,"QPACE SFB TR Cluster, PowerXCell 8i, 3.2 GHz, 3D-Torus","#6495ED"
111,57,"QPACE SFB TR Cluster, PowerXCell 8i, 3.2 GHz, 3D-Torus","#6495ED"
112,57,"QPACE SFB TR Cluster, PowerXCell 8i, 3.2 GHz, 3D-Torus","#6495ED"
114,183,"SGI Altix ICE 8200EX, Xeon X5560 quad core 2.8 GHz","#00FFFF"
117,206,"iDataPlex, Xeon QC 3.0 GHz, Infiniband","#6495ED"
121,274,"Cray XT4 QuadCore 2.3 GHz","#FF7F50"
128,144,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#6495ED"
129,144,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#6495ED"
131,282,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
132,282,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
133,282,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
139,208,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
150,162,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, Infiniband","#6495ED"
157,178,"Sun Blade x2270, Xeon X5550 2.66 Ghz, Infiniband QDR","#00008B"
161,132,"iDataPlex, Xeon QC 2.5 GHz, Infiniband","#6495ED"
165,190,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
166,190,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
169,193,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#6495ED"
170,193,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#6495ED"
171,202,"BladeCenter HS22 Cluster, Xeon QC GT 2.93 GHz, GigEthernet","#6495ED"
175,157,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#6495ED"
179,252,"xSeries x3650M2 Cluster Xeon QC GT 2.66 GHz, GigEthernet","#6495ED"
181,201,"Pyramid Cluster Xeon QC 32xx 2.4 GHz, GigEthernet","#696969"
182,248,"xSeries x3650M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
183,138,"SGI Altix ICE 8200EX, Xeon Nehalem quad core 2.8 GHz","#00FFFF"
185,177,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
186,246,"xSeries x3650M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
204,105,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, Infiniband","#6495ED"
210,212,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
211,212,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
212,212,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
213,212,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
224,126,"SGI Altix ICE 8200EX, Xeon Nehalem quad core 2.8 GHz","#00FFFF"
227,139,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#6495ED"
228,139,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#6495ED"
232,510,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
233,510,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
236,134,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#6495ED"
237,109,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#6495ED"
238,109,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#6495ED"
240,135,"xSeries x3450 Cluster Xeon quad core, 2.8 GHz, Infiniband","#1E90FF"
243,263,"Fujitsu FX1, Quadcore  SPARC64 VII  2.52 GHz, Infiniband DDR","#B22222"
244,194,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
247,192,"xSeries x3550 Cluster, QC HT Xeon 2.66 GHz, Infiniband","#6495ED"
248,192,"xSeries x3550 Cluster, QC HT Xeon 2.66 GHz, Infiniband","#6495ED"
250,280,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
255,102,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#6495ED"
256,102,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#6495ED"
257,102,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#6495ED"
258,102,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#6495ED"
259,102,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#6495ED"
260,102,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#6495ED"
268,134,"eServer Blue Gene Solution","#6495ED"
273,132,"xSeries x3650 Cluster Xeon QC GT 2.66 GHz, Infiniband","#6495ED"
278,127,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#6495ED"
281,214,"NOW Cluster - Intel Xeon 51xx/E54xx 2.8 Ghz, Infiniband","#228B22"
282,203,"xSeries x3850M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
283,203,"xSeries x3850M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
289,286,"Power 575, p6 4.7 GHz, Infiniband","#6495ED"
290,159,"Cray XT5 QC 2.3 GHz","#FF7F50"
291,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
292,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
297,143,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
298,143,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
299,143,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
306,124,"xSeries x3650 Cluster Xeon QC GT 2.66 GHz, Infiniband","#6495ED"
307,86,"iDataPlex, Xeon E55xx QC 2.26 GHz, Infiniband","#6495ED"
316,668,"eServer pSeries p5 575 1.9 GHz","#6495ED"
321,122,"SGI Altix ICE 8200EX, Xeon quad core 2.80 GHz","#00FFFF"
322,167,"Cluster Platform 3000 BL460c, Xeon 53xx 2.33GHz, Infiniband","#00FFFF"
325,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#6495ED"
326,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#6495ED"
327,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#6495ED"
328,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#6495ED"
329,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#6495ED"
332,319,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
333,381,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#6495ED"
334,285,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
335,275,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#6495ED"
336,275,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#6495ED"
337,252,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
338,317,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#6495ED"
339,317,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#6495ED"
340,295,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#6495ED"
341,289,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#6495ED"
342,289,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#6495ED"
343,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
344,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
345,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
346,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
347,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
348,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
349,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
350,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
351,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
352,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#6495ED"
353,267,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#6495ED"
354,204,"xSeries x3450 Cluster Xeon quad core, 3.0 GHz, GigEthernet","#6495ED"
355,299,"xSeries x3650 Cluster Xeon QC HT 2.66 GHz, GigEthernet","#6495ED"
356,299,"xSeries x3650 Cluster Xeon QC HT 2.66 GHz, GigEthernet","#6495ED"
357,198,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#6495ED"
358,238,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#6495ED"
359,238,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#6495ED"
360,235,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#6495ED"
362,115,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#6495ED"
364,123,"BladeCenter HS21 Cluster, Xeon QC 2.33 GHz, Infiniband","#6495ED"
366,112,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#6495ED"
367,112,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#6495ED"
368,112,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#6495ED"
369,112,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#6495ED"
370,112,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#6495ED"
371,112,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#6495ED"
372,112,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#6495ED"
373,112,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#6495ED"
378,420,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
379,63,"Blue Gene/P Solution","#6495ED"
380,63,"Blue Gene/P Solution","#6495ED"
381,63,"Blue Gene/P Solution","#6495ED"
382,63,"Blue Gene/P Solution","#6495ED"
383,63,"Blue Gene/P Solution","#6495ED"
385,105,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, Infiniband","#6495ED"
389,185,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#6495ED"
391,115,"iDataPlex, Xeon QC 3.0 GHz, Infiniband","#6495ED"
392,85,"iDataPlex, Xeon X55xx QC 2.93 GHz, Infiniband","#6495ED"
395,480,"Power 595, p6  5 GHz, Infiniband","#6495ED"
396,178,"xSeries x3550M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
397,178,"xSeries x3550M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
398,127,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
399,127,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
400,78,"iDataPlex, Xeon X55xx QC 2.66 GHz, Infiniband","#6495ED"
404,127,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
405,127,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#6495ED"
408,315,"BladeCenter HS21 Cluster, Xeon QC HT 2.5 GHz, GigEthernet","#6495ED"
409,245,"BladeCenter HS21 Cluster, Xeon QC HT 2.5 GHz, GigEthernet","#6495ED"
410,245,"BladeCenter HS21 Cluster, Xeon QC HT 2.5 GHz, GigEthernet","#6495ED"
411,225,"BladeCenter HS21 Cluster, Xeon QC HT 2.5 GHz, GigEthernet","#6495ED"
412,173,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet","#6495ED"
413,173,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet","#6495ED"
414,173,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet","#6495ED"
415,173,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet","#6495ED"
416,173,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet","#6495ED"
417,173,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet","#6495ED"
418,173,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet","#6495ED"
419,173,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet","#6495ED"
420,173,"iDataPlex, Xeon QC 2.5 GHz, GigEthernet","#6495ED"
423,265,"xSeries x3450 Cluster Xeon quad core, 3.0 GHz, GigEthernet","#6495ED"
424,265,"xSeries x3450 Cluster Xeon quad core, 3.0 GHz, GigEthernet","#6495ED"
425,265,"xSeries x3450 Cluster Xeon quad core, 3.0 GHz, GigEthernet","#6495ED"
426,265,"xSeries x3450 Cluster Xeon quad core, 3.0 GHz, GigEthernet","#6495ED"
431,160,"Cray XT4 QuadCore 2.2 GHz","#FF7F50"
444,83,"iDataPlex, Xeon E55xx QC 2.53 GHz, Infiniband","#6495ED"
445,172,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#6495ED"
447,51,"GRAPE-DR accelerator Cluster, Infiniband","#DCDCDC"
460,278,"BladeCenter HS21 Cluster, Xeon QC 2.33 GHz, GigEthernet","#6495ED"
461,349,"xSeries x3550 Cluster Xeon QC, 2.333 GHz, GigEthernet","#6495ED"
462,332,"xSeries x3550 Cluster Xeon QC, 2.333 GHz, GigEthernet","#6495ED"
463,232,"BladeCenter HS21 Cluster, Xeon QC 2.33 GHz, GigEthernet","#6495ED"
464,115,"Altix XE320 Cluster, Xeon 2.8Ghz, Infiniband","#00FFFF"
465,227,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
467,260,"xSeries x3550 Cluster Xeon QC HT, 2.5 GHz, GigEthernet","#6495ED"
468,260,"xSeries x3550 Cluster Xeon QC HT, 2.5 GHz, GigEthernet","#6495ED"
469,225,"Power 575, p6 4.7 GHz, Infiniband","#6495ED"
473,178,"BladeCenter HS21 Cluster, Xeon QC HT 2.5 GHz, GigEthernet","#6495ED"
480,84,"SGI Altix ICE 8200 Enhanced LX, Xeon X5560 quad core 2.8 GHz","#00FFFF"
488,103,"BladeCenter LS22, Opteron Six Core 2.4 GHz, 10GigEthernet","#6495ED"
495,261,"xSeries x3550 Cluster Xeon QC, 2.333 GHz, GigEthernet","#6495ED"
500,501,"eServer pSeries p5 575 1.9 GHz","#6495ED"
