"rank","eff","conf","color"
32,4040,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, NVIDIA 2050","#6495ED"
33,1116,"bullx DLC 720, Xeon E5-2680v3 12C 2.5GHz/E5-2695V4 18C  2.1Ghz, Infiniband FDR","#8B008B"
34,1384,"Atipa Visione IF442 Blade Server, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#556B2F"
35,1465.78,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect ","#DC143C"
36,1359.38,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
37,1359.38,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
38,1244.16,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#00008B"
39,1134,"Dell PowerEdge R630, Xeon E5-2680v3 12C 2.5GHz, Infiniband QDR","#B8860B"
40,830.4,"bullx DLC 720, Xeon E5-2698v4 20C 2.2GHz, Infiniband FDR","#BDB76B"
41,1079,"T-Platform A-Class Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR, Nvidia K40m","#FF8C00"
42,997,"Tianhe-2 LvLiang, Intel Xeon E5-2692v2 12C 2.2GHz, TH Express-2, Intel Xeon Phi 31S1P","#6495ED"
43,3012,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
44,1042,"bullx DLC 720, Xeon E5-2698v3 16C 2.3GHz, Infiniband FDR","#BDB76B"
45,821.88,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
46,1360.8,"Lenovo NeXtScale nx360M5, Xeon E5-2697v4 18C 2.3GHz, Omni-Path","#9932CC"
47,2880,"Cluster Platform 3000 BL460c Gen9, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
48,807.6,"HP Apollo 8000, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, NVIDIA Tesla K40","#008B8B"
49,3747.07,"Cray XC30, Intel Xeon E5-2695v2 12C 2.4GHz, Aries interconnect ","#DC143C"
50,3306.24,"Cray XC30, Intel Xeon E5 v2 12C 2.700GHz, Aries interconnect ","#DC143C"
51,956.25,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
52,956.25,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
53,934.8,"bullx  DLC, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#BDB76B"
54,3575.63,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#00FFFF"
55,4806,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Intel Xeon Phi 7120P","#008B8B"
56,657,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
57,828.55,"T-Platforms V-Class, Xeon E5-2680v3 12C 2.5GHz, Infiniband EDR/ParTec ParaStation ClusterSuite, NVIDIA Tesla K80/K40","#8B0000"
58,1606,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
59,519,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#DC143C"
60,785.62,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect ","#DC143C"
61,543,"bullx DLC 720, Xeon E5-2695v4 18C 2.1GHz, Infiniband FDR","#BDB76B"
62,2132,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#BDB76B"
63,539,"bullx DLC 720, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR","#BDB76B"
64,2323.71,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D","#DC143C"
65,2323.71,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D","#DC143C"
66,1260,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR","#006400"
67,2580,"Dawning TC3600 Blade System, Xeon X5650 6C 2.66GHz, Infiniband QDR, NVIDIA 2050","#E9967A"
68,1436.72,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00FFFF"
69,680,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
70,2200,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#BDB76B"
71,472,"bullx DLC 720, Xeon E5-2698v4 20C 2.2GHz, Infiniband FDR","#BDB76B"
72,580.9,"SGI ICE XA, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
73,5569,"Cray XE6, Opteron 16C 2.500GHz, Cray Gemini interconnect","#DC143C"
74,2437.5,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#FF8C00"
75,3980,"Cray XE6, Opteron 6136 8C 2.40GHz, Custom","#DC143C"
76,3564,"Dell C4130, Xeon E5-2630v3 8C 2.4GHz, Infiniband FDR, NVIDIA Tesla K80","#B8860B"
77,2625,"Lenovo ThinkServer RD650, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#FF8C00"
78,2625,"Lenovo ThinkServer RD650, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#FF8C00"
79,697.5,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
80,706,"Bullx DLC B710/B720 Blades, Xeon E5-2695 v2 2.4GHz E5-2690v3 2.6GHz, Infiniband FDR","#BDB76B"
81,493.12,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
82,493.12,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
83,500,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, NVIDIA K20x","#B8860B"
84,4590,"Bull bullx super-node S6010/S6030","#BDB76B"
85,1176.8,"PRIMEHPC FX10, SPARC64 IXfx 16C 1.848GHz, Tofu interconnect","#00008B"
86,3750,"Lenovo ThinkServer RD650, Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#FF8C00"
87,582,"bullx DLC 720, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#BDB76B"
88,19431.3,"HA8000-tc HT210/PRIMERGY CX400 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR, NVIDIA K20/K20x, Xeon Phi 5110P","#8FBC8F"
89,586.88,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
90,549.6,"Huawei E9000 Blade Server, Xeon E5-2697v3 14C 2.6GHz, 56G Infiniband FDR","#483D8B"
91,3375,"Lenovo ThinkServer RD650, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#FF8C00"
92,864,"HP ProLiant XL230a Gen9/Huawei RH1288/SOLAR 820 S5, Xeon E5-2670v3 12C 2.3GHz, Infiniband","#2F4F4F"
93,1159.2,"PRIMERGY CX2550 M1 LC &amp; CX2570 M1 LC, Xeon E5-2690v3 12C 2.6GHz, Infiniband EDR","#00008B"
94,149.99,"ZettaScaler-1.6, Xeon E5-2618Lv3  8C 2.3GHz, Infiniband FDR, PEZY-SCnp","#2F4F4F"
95,2008.8,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#008B8B"
96,877.5,"Cray XC40, Intel Xeon E5-2695v2/E5-2680v3 12C 2.4/2.5GHz, Aries interconnect ","#DC143C"
97,518.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#00008B"
98,518.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#00008B"
99,1605.12,"Fujitsu PRIMERGY CX250 S1, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00008B"
100,510,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#008B8B"
101,855.1,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#008B8B"
102,1571.14,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect ","#DC143C"
103,3375,"Lenovo ThinkServer RD650, Xeon E5-2660v3 10C 2.6GHz, 10G Ethernet","#FF8C00"
104,3375,"Lenovo ThinkServer RD650, Xeon E5-2660v3 10C 2.6GHz, 10G Ethernet","#FF8C00"
105,1394.4,"Cluster Platform HP DL360 Gen9, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#008B8B"
106,1015.6,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00FFFF"
107,1590,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
108,585.36,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
109,2800,"T-Platforms T-Blade2/1.1, Xeon X5570/X5670/E5630 2.93/2.53 GHz, Nvidia 2070 GPU, PowerXCell 8i Infiniband QDR","#556B2F"
110,607.5,"Cray XC40, Xeon E5-2680v3 12C 2.5GHz, Aries interconnect ","#DC143C"
111,410.9,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
112,1840,"Cluster Platform DL360, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#008B8B"
113,1533.6,"Cluster Platform 3000 BL460c, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
114,787.5,"Cray XC40, Intel Xeon E5-2695v2 12C 2.4GHz/E5-2680v3 12C 2.5GHz, Aries interconnect ","#DC143C"
115,881.25,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet","#FF8C00"
116,996,"Lenovo x3950, Xeon E7-8860v3  16C 2.2GHz, 10G Ethernet","#FF8C00"
117,515.46,"Intel S7200AP Cluster, Intel Xeon Phi 7250 68C 1.4GHz, Intel Omni-Path","#00CED1"
118,707,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR","#008B8B"
119,568.5,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
120,1074,"Sunway BlueLight MPP, ShenWei processor SW1600 975.00 MHz, Infiniband QDR","#FF7F50"
121,540,"PowerEdge C6320, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#B8860B"
122,190,"Cray CS-Storm, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, Nvidia K80","#DC143C"
123,255.3,"SGI ICE XA, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Nvidia K40","#008B8B"
124,924.16,"Xtreme-X GreenBlade GB512X, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, Infiniband QDR","#DC143C"
125,1155.07,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, Proprietary, NVIDIA 2050","#6495ED"
126,435,"Lenovo NeXtScale nx360M5, Xeon E5-2660v3 10C 2.6GHz, Infiniband EDR/FDR","#FF8C00"
127,684.5,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#008B8B"
128,387.2,"Intel Cluster, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR, Intel Xeon Phi 7110","#9400D3"
129,2625,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#FF8C00"
130,2625,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#FF8C00"
131,2625,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#FF8C00"
132,1000,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#008B8B"
133,365.8,"Cray CS300 1027GR, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR, Intel Xeon Phi 7110P","#DC143C"
134,1123.5,"HP SL250s Gen8/Lenovo NX360M5, Dell C4130, Xeon E5-2665 8C 2.4GHz/E5-2670v2, Infiniband FDR, Nvidia K20m/K40/K20","#008B8B"
135,405,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
136,384,"PowerEdge C6320, Xeon E5-2698v3 16C 2.3GHz, Infiniband","#B8860B"
137,540,"Sugon Cluster TC4600E, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#8B0000"
138,225,"Inspur TS10000 HPC Server, Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet, NVIDIA Tesla K40","#FF1493"
139,789.66,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00FFFF"
140,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#00FFFF"
141,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
142,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#00FFFF"
143,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#00FFFF"
144,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
145,269.94,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband, NVIDIA K20x","#006400"
146,775.04,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00FFFF"
147,775.04,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00FFFF"
148,353,"Actina Solar 820 S6, Xeon E5-2670v3/E5-2697v3 14C/12C 2.6/2.3GHz, Infiniband FDR","#696969"
149,3750,"Lenovo ThinkServer RD650, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#FF8C00"
150,1128,"Cluster Platform 3000 BL460c Gen9, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
151,2825.55,"IBM NeXtScale nx360M4, Xeon E5-2630v3 8C 2.4GHz, Infiniband QDR, Intel Xeon Phi 7120P","#A9A9A9"
152,1234.9,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
153,672,"Lenovo x240 M5, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#FF8C00"
154,880,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#008B8B"
155,880,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#008B8B"
156,411,"Sugon TC4600, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#8B0000"
157,2250,"Lenovo RD940, Xeon E7-4850V2 12C 2.3GHz, 10G Ethernet","#FF8C00"
158,990,"Sugon TC6000, Intel Xeon E5-2450v2 8C 2.5GHz, 10G Ethernet","#8B0000"
159,320,"RSC Tornado, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#696969"
160,1192.5,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
161,1091.8,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
162,3840,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet","#008B8B"
163,165,"Inspur TS10000 HPC Server, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet, NVIDIA Tesla K40","#9400D3"
164,251.2,"SGI ICE XA, Xeon E5-2690v4 14C 2.6GHz, Infiniband EDR","#008B8B"
165,162,"Inspur TS10000, Xeon E5-2650v3 10C 2.3GHz, Infiniband FDR, NVIDIA Tesla K40","#9400D3"
166,896,"FatTwin SuperServer, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#1E90FF"
167,458.12,"Cray XK7 , Opteron 6276 16C 2.300GHz, Cray Gemini interconnect, NVIDIA K20","#DC143C"
168,166,"Inspur TS10000, Xeon E5-2620v3 6C 2.4GHz, 40G Ethernet, NVIDIA Tesla K40","#9400D3"
169,450,"Oil blade server, Intel Xeon E5-2650v2  8C 2.6GHz, Intel TrueScale Infiniband","#B22222"
170,315,"Sugon TC4600LP, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR","#8B0000"
171,783.2,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#008B8B"
172,783.2,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#008B8B"
173,576,"Cluster Platform DL380, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
174,720,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
175,2550,"Lenovo RD650, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#FF8C00"
176,780,"Sugon TC6000, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#8B0000"
177,1179.75,"Lenovo RD450, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet","#FF8C00"
178,237,"Cluster Platform SL250s Gen8/Lenovo nx360M5 , Xeon E5-2665 8C 2.400GHz, Infiniband FDR, Nvidia K20m/K40m","#008B8B"
179,960,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
180,900,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet","#8B0000"
181,892.5,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#FF8C00"
182,972,"Cray XE6, Opteron 6276 16C 2.30GHz, Cray Gemini interconnect","#DC143C"
183,552,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet","#FF8C00"
184,3645,"Lenovo NeXtScale nx360M5, Intel Xeon E5-2660v2 10C 2.2GHz, 10G Ethernet","#FF8C00"
185,720,"Sugon TC6000, Intel Xeon E5-2630v2 6C 2.6GHz, 10G Ethernet","#8B0000"
186,319.87,"Cray XC30, Intel Xeon E5-2680v2  10C 2.8GHz, Aries interconnect , NVIDIA K20x","#DC143C"
187,1256.25,"Lenovo RD450, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#FF8C00"
188,882,"Huawei  Cluster RH2288H V2, Intel Xeon E5-2650v2  8C 2.6GHz, Gigabit Ethernet","#8FBC8F"
189,370,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, Intel Xeon Phi 7120P","#B8860B"
190,380,"Inspur TS10000 HPC Server, Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#9400D3"
191,540,"Sugon TC6000, Intel Xeon E5-2450v2 8C 2.5GHz, 10G Ethernet","#8B0000"
192,168,"Sugon W580-G20, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet, NVIDIA Tesla K80","#8B0000"
193,3510,"Lenovo NeXtScale nx360M5, Intel Xeon E5-2660v2 10C 2.2GHz, 10G Ethernet","#FF8C00"
194,1224,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#008B8B"
195,1224,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#008B8B"
196,255,"NEC HPC1816Rg, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR","#228B22"
197,3362.4,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet","#008B8B"
198,2410.2,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#008B8B"
199,576,"Lenovo x3950, Xeon E7-8860v3  16C 2.2GHz, 10G Ethernet","#FF8C00"
200,246.56,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
201,246.56,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#00FFFF"
202,3375,"Lenovo NeXtScale nx360M5, Intel Xeon E5-2660v2 10C 2.2GHz, 10G Ethernet","#FF8C00"
203,3375,"Lenovo NeXtScale nx360M5, Intel Xeon E5-2660v2 10C 2.2GHz, 10G Ethernet","#FF8C00"
204,3375,"Lenovo NeXtScale nx360M5, Intel Xeon E5-2660v2 10C 2.2GHz, 10G Ethernet","#FF8C00"
205,198.86,"Lenovo NeXtScale nx360M5, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR/FDR, NVIDIA Tesla K80","#FF8C00"
206,675,"Cray CS300-LC, Xeon E5-2670 8C 2.6GHz, Intel Truscale","#DC143C"
207,179.15,"Adtech, ASUS ESC4000/FDR G2, Xeon E5-2650 8C 2.000GHz, Infiniband FDR, AMD FirePro S10000","#FF00FF"
208,1200,"Lenovo RD450, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#FF8C00"
209,883.5,"Lenovo x240 M5, Xeon E5-2667v3 8C 3.2GHz, 10G Ethernet","#FF8C00"
210,678.4,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#008B8B"
211,668.8,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#008B8B"
212,668.8,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#008B8B"
213,500,"Sugon TC6000, Intel Xeon E5-2450v2 8C 2.5GHz, 10G Ethernet","#8B0000"
214,257.04,"Dalco H88 Cluster, Xeon E5-2630v4 10C 2.2GHz, Intel Omni-Path","#DCDCDC"
215,756,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet","#8B0000"
216,665.6,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#008B8B"
217,498.46,"HP Apollo 6000 Xl230/250 , Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, NVIDIA Tesla K40m","#008B8B"
218,1061.25,"Lenovo x3650, Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#FF8C00"
219,1363.2,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#008B8B"
220,600,"Sugon TC6000, Intel Xeon E5-2630v2 6C 2.6GHz, 10G Ethernet","#8B0000"
221,1081.02,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Intel Xeon Phi 5120D","#DC143C"
222,649.6,"Cluster Platform DL360, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#008B8B"
223,373.75,"IBM NeXtScale nx360M5, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#00FFFF"
224,456,"Lenovo x3950, Xeon E7-8867v3  16C 2.5GHz, 10G Ethernet","#FF8C00"
225,750,"Dell PowerEdge R730, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR14, NVIDIA Tesla K80","#B8860B"
226,180,"Sugon Cluster W580I, Xeon E5-2640v3 8C 2.6GHz, Infiniband FDR, NVIDIA Tesla K20","#8B0000"
227,3780,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.800GHz, Gigabit Ethernet","#008B8B"
228,730,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet","#8B0000"
229,540,"Mole-8.5 Cluster, Xeon X5520 4C 2.27 GHz, Infiniband QDR, NVIDIA 2050","#DAA520"
230,712.5,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#FF8C00"
231,750,"Lenovo RD940, Xeon E7-4850V3 14C 2.2GHz, 10G Ethernet","#FF8C00"
232,800.3,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
233,2001.6,"Cluster Platform SL230s Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#008B8B"
234,1102.5,"Lenovo RD650, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#FF8C00"
235,260,"Inspur TS10000 HPC Server, Xeon E5-2698v3 16C 2.3GHz, 10G Ethernet","#9400D3"
236,644,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#008B8B"
237,644,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#008B8B"
