"rank","eff","conf","color"
363,691.3,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
365,689.4,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
366,489.75,"iDataPlex DX360M3, Xeon X5670 6C 2.93 GHz, Infiniband QDR","#DC143C"
367,719,"SGI ICE 8400EX Xeon X5570 4-core 2.93 GHz, Infiniband","#006400"
368,514.3,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
371,228.28,"xSeries x3650 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#DC143C"
372,767.9,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
373,767.9,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
374,767.9,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
375,199.7,"iDataPlex DX360M4, Xeon E5-2690 8C 2.9GHz, Infiniband FDR","#DC143C"
376,521.2,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
381,774,"SGI ICE 8200 Enh. LX, Xeon X5560 2.8Ghz","#006400"
382,342.3,"Cray XE6m-200, Opteron 6276 16C 2.300GHz, Cray Gemini interconnect","#6495ED"
383,588.3,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
386,170.16,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
387,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
388,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
389,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
390,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
391,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
392,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
393,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
394,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
397,192.8,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#DC143C"
398,192.8,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#DC143C"
399,192.8,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#DC143C"
400,192.8,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#DC143C"
402,181.31,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
403,181.31,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
404,181.31,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
408,797.6,"iDataPlex DX360M3, Xeon E5645 6C 2.4GHz, Gigabit Ethernet","#DC143C"
409,213.82,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband","#DC143C"
410,213.82,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband","#DC143C"
412,573.3,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
418,653.4,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
419,44.4,"Bullx B515 cluster, Intel Xeon E5-2450v2 8C 2.5GHz, InfiniBand 4× FDR, Nvidia K40m","#A9A9A9"
422,649.57,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
423,430,"MEGWARE Saxonid 6100, Opteron 6132 HE 8C 2.2GHz, Infiniband QDR","#1E90FF"
425,562,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
426,562,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
427,562,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
431,645.74,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Gigabit Ethernet","#DC143C"
432,645.7,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
434,151.84,"BladeCenter HS23 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#DC143C"
435,44,"LX 1U-4GPU/104Re-1G  Cluster, Intel Xeon E5-2620v2 6C 2.100GHz, Infiniband FDR, NVIDIA K20x","#228B22"
440,159.53,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
441,159.53,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#DC143C"
445,627.35,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
446,627.35,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
447,627.35,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
448,627.35,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
450,81.04,"Cray CS300-AC, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR, Intel Xeon Phi 5110P","#6495ED"
451,1141.45,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
452,1141.45,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
453,54.6,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband, NVIDIA K20x","#008B8B"
456,782,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
457,782,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
458,617.01,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
459,617.01,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
460,617.01,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
465,770.5,"xSeries x3550M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
468,160,"iDataPlex DX360M3, Xeon E5645 6C 2.40 GHz, Infiniband QDR, NVIDIA 2070","#DC143C"
471,154.88,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#DC143C"
472,162.87,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Infiniband, NVIDIA 2090","#DC143C"
476,114.5,"SGI ICE X, Intel Xeon E5-2695v2 12C 2.400GHz, Infiniband FDR","#006400"
479,208.42,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
480,172.77,"iDataPlex DX360M4, Xeon E5-2690 8C 2.900GHz, Infiniband FDR","#008B8B"
481,191.36,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
489,182,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#A9A9A9"
490,182,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#A9A9A9"
491,337,"iDataPlex DX360M3, Xeon 2.66, Infiniband","#DC143C"
492,149.56,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR14","#DC143C"
493,576.03,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
494,210.35,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#6495ED"
499,570.29,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
