"rank","eff","conf","color"
72,129,"SGI Altix ICE 8200EX, Xeon quad core 3.0 GHz","#00FFFF"
73,129,"SGI Altix ICE 8200EX, Xeon quad core 3.0 GHz","#00FFFF"
74,245,"Power 575, p6 4.7 GHz, Infiniband","#FF7F50"
75,63,"Blue Gene/P Solution","#FF7F50"
76,63,"Blue Gene/P Solution","#FF7F50"
77,160,"Cray XT4 QuadCore 2.2 GHz","#6495ED"
84,501,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
85,501,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
87,209,"Power 575, p6 4.7 GHz, Infiniband","#FF7F50"
91,488,"BladeCenter HS21 Cluster, Xeon dual core 3.0 GHz, Infiniband","#FF7F50"
92,193,"xSeries x3550 Cluster Xeon, 3 GHz, Infiniband","#FF7F50"
93,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
94,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
95,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
96,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
99,88,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#FF7F50"
100,330,"PowerEdge 1950, Xeon 51xx 3.06 GHz, Infinipath","#2F4F4F"
102,89,"eServer Blue Gene Solution","#FF7F50"
103,89,"eServer Blue Gene Solution","#FF7F50"
104,89,"eServer Blue Gene Solution","#FF7F50"
105,89,"eServer Blue Gene Solution","#FF7F50"
106,89,"eServer Blue Gene Solution","#FF7F50"
107,89,"eServer Blue Gene Solution","#FF7F50"
108,89,"eServer Blue Gene Solution","#FF7F50"
109,366,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet","#FF7F50"
110,381,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
111,395,"xSeries x3650 Cluster Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
112,329,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
115,320,"xSeries x3650 Cluster Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
116,320,"xSeries x3650 Cluster Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
121,301,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
122,299,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
123,299,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
126,100,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
128,404,"xSeries x3455 Cluster Opteron, 2.6 GHz, Infiniband","#FF7F50"
129,329,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
131,129,"Sun Blade 6000, Opteron QC 2.0 GHz, Infiniband 4x","#DC143C"
132,290,"BladeCenter LS21, Opteron Dual Core 2.6 GHz, Infiniband","#FF7F50"
134,128,"PowerEdge 1950, Xeon 53xx 2.66 GHz, Infiniband","#008B8B"
136,280,"Cluster Platform 3000 BL460c, Xeon 54xx 3.16 GHz, Infiniband","#00FFFF"
137,280,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
138,280,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
139,130,"PowerEdge 1950, 2.66 GHz, Infiniband","#008B8B"
140,404,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
141,404,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
143,269,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
144,269,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
145,269,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
146,269,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
147,269,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
148,269,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
151,265,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
152,265,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
157,393,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
158,393,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
159,263,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
160,298,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
161,298,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
162,309,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet","#FF7F50"
165,386,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
166,386,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
169,85,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
171,294,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
173,250,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
174,248,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
178,95,"BladeCenter HS21 Cluster, Xeon quad core 2.66 GHz, Infiniband","#FF7F50"
182,369,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
183,153,"Power 575, p6 4.7 GHz, Infiniband","#FF7F50"
185,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
186,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
187,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
188,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
189,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
190,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
191,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
192,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
197,269,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
199,231,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
200,231,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
201,231,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
202,231,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
203,231,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
204,416,"BladeCenter LS21, Opteron Dual Core 2.2 GHz, GigEthernet, Windows","#FF7F50"
206,78,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
207,518,"xSeries x3755 Cluster Opteron dual core 2.2 GHz, Infiniband","#FF7F50"
208,518,"xSeries x3755 Cluster Opteron dual core 2.2 GHz, Infiniband","#FF7F50"
209,518,"xSeries x3755 Cluster Opteron dual core 2.2 GHz, Infiniband","#FF7F50"
213,227,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
218,67,"eServer Blue Gene Solution","#FF7F50"
219,224,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
225,223,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
229,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
230,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
231,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
232,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
233,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
234,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
235,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
238,67,"SGI Altix ICE 8200, Xeon quad core 2.83 GHz","#00FFFF"
248,73,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
250,329,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
252,212,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
253,72,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
259,210,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
260,210,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
264,129,"BladeCenter HS21 Cluster, Xeon dual core 3.0 GHz, Infiniband","#FF7F50"
272,313,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
273,232,"xSeries x3550 Cluster Xeon, 2.333 GHz, GigEthernet","#FF7F50"
279,307,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
280,307,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
286,233,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
287,233,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
288,233,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
292,192,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
293,192,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
304,217,"xSeries x3550 Cluster Xeon, 2.333 GHz, GigEthernet","#FF7F50"
305,31,"Blue Gene/P Solution","#FF7F50"
306,31,"Blue Gene/P Solution","#FF7F50"
307,31,"Blue Gene/P Solution","#FF7F50"
316,313,"eServer pSeries 575, p5+ 1.9 GHz, Infiniband","#FF7F50"
317,180,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
318,180,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
325,22,"BladeCenter QS22 Cluster, PowerXCell 8i 3.2 Ghz, Infiniband","#FF7F50"
327,276,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
330,174,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
340,73,"PowerEdge 1950, 2.66 GHz, Infiniband","#008B8B"
344,209,"xSeries x3650 Cluster Xeon dual core 2.33 GHz, GigEthernet","#FF7F50"
356,196,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
357,196,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
358,545,"PACS-CS, low voltage Xeon 2.8 GHz,  3D Hyper-Crossbar","#696969"
367,194,"xSeries x3650 Cluster Xeon dual core 2.33 GHz, GigEthernet","#FF7F50"
368,162,"xSeries x3550 Cluster Xeon, 3 GHz, GigEthernet","#FF7F50"
369,199,"xSeries x3650 Cluster Xeon dual core 2.33 GHz, GigEthernet","#FF7F50"
372,250,"xSeries x3550 Cluster Xeon, 1.6 GHz, GigEthernet","#FF7F50"
378,192,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
379,192,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
380,188,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
383,158,"xSeries x3550 Cluster Xeon, 3 GHz, GigEthernet","#FF7F50"
386,285,"BladeCenter LS21, Opteron Dual Core 2.8 GHz, GigEthernet","#FF7F50"
387,246,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
388,246,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
389,246,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
395,152,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
396,54,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
397,42,"Cluster Platform 3000 BL2x220, Xeon 54xx 3 Ghz, Infiniband","#00FFFF"
403,44,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#FF7F50"
404,44,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#FF7F50"
405,44,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#FF7F50"
406,44,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#FF7F50"
407,44,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#FF7F50"
408,84,"Spray Cooled xSeries x3550 Cluster Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
409,149,"xSeries x3550 Cluster Xeon, 3 GHz, GigEthernet","#FF7F50"
412,44,"eServer Blue Gene Solution","#FF7F50"
413,44,"eServer Blue Gene Solution","#FF7F50"
414,44,"eServer Blue Gene Solution","#FF7F50"
415,44,"eServer Blue Gene Solution","#FF7F50"
416,44,"eServer Blue Gene Solution","#B22222"
417,44,"eServer Blue Gene Solution","#FF7F50"
418,44,"eServer Blue Gene Solution","#FF7F50"
420,146,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
421,146,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
425,111,"BladeCenter HS21 Cluster, Xeon quad core 2.66 GHz, GigEthernet","#FF7F50"
426,107,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
427,130,"xSeries x3550 Cluster Xeon quad core, 2.333 GHz, GigEthernet","#FF7F50"
428,130,"xSeries x3550 Cluster Xeon quad core, 2.333 GHz, GigEthernet","#FF7F50"
429,94,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
430,91,"BladeCenter HS21 Cluster, Xeon quad core 2.66 GHz, GigEthernet","#FF7F50"
431,91,"BladeCenter HS21 Cluster, Xeon quad core 2.66 GHz, GigEthernet","#FF7F50"
432,74,"xSeries x3550 Cluster Xeon QC HT, 2.66 GHz, GigEthernet","#FF7F50"
433,63,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
434,63,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
435,63,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
436,63,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
437,112,"xSeries x3550 Cluster Xeon quad core, 2.333 GHz, GigEthernet","#FF7F50"
438,66,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#FF7F50"
439,62,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
440,62,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
441,62,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
442,111,"xSeries x3550 Cluster Xeon quad core, 2.333 GHz, GigEthernet","#FF7F50"
443,64,"BladeCenter HS21 Cluster, Xeon QC HT 2.8 GHz, GigEthernet","#FF7F50"
444,76,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
445,76,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
446,61,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#FF7F50"
447,61,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#FF7F50"
448,67,"BladeCenter HS21 Cluster, Xeon QC HT 2.5 GHz, GigEthernet","#FF7F50"
449,101,"xSeries x3550 Cluster Xeon quad core, 2.333 GHz, GigEthernet","#FF7F50"
450,101,"xSeries x3550 Cluster Xeon quad core, 2.333 GHz, GigEthernet","#FF7F50"
451,71,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
452,71,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
453,71,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
454,71,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
455,93,"xSeries x3550 Cluster Xeon quad core, 2.333 GHz, GigEthernet","#FF7F50"
456,93,"xSeries x3550 Cluster Xeon quad core, 2.333 GHz, GigEthernet","#FF7F50"
457,67,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
458,91,"xSeries x3550 Cluster Xeon quad core, 2.333 GHz, GigEthernet","#FF7F50"
459,64,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
460,62,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
461,62,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
462,86,"xSeries x3550 Cluster Xeon quad core, 2.333 GHz, GigEthernet","#FF7F50"
465,18,"BladeCenter QS22 Cluster, PowerXCell 8i 3.2 Ghz, Infiniband","#FF7F50"
466,230,"xSeries x3550 Cluster Xeon, 1.6 GHz, GigEthernet","#FF7F50"
468,51,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
473,140,"xSeries x3550 Cluster Xeon, 3 GHz, GigEthernet","#FF7F50"
475,91,"BladeCenter HS21 Cluster, Xeon dual core 3.0 GHz, Infiniband","#FF7F50"
477,60,"BladeCenter HS21 Cluster, Xeon QC HT 2.8 GHz, GigEthernet","#FF7F50"
478,60,"BladeCenter HS21 Cluster, Xeon QC HT 2.8 GHz, GigEthernet","#FF7F50"
479,60,"BladeCenter HS21 Cluster, Xeon QC HT 2.8 GHz, GigEthernet","#FF7F50"
480,60,"BladeCenter HS21 Cluster, Xeon QC HT 2.8 GHz, GigEthernet","#FF7F50"
487,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
488,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
489,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
490,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
491,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
492,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
493,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
494,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
495,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
496,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
497,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
498,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
499,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
500,59,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
