"rank","eff","conf","color"
152,89,"IBM QCDOC, PowerPC 440, 400 MHz, 6D-Torus","#FF7F50"
159,112,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
185,113,"BladeCenter LS20, Opteron 2.0 GHz Dual core, GigEthernet","#FF7F50"
198,80,"BladeCenter LS21, Opteron Dual Core 2.6 GHz, Infiniband","#FF7F50"
207,101,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
208,101,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
209,101,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
210,101,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
213,99,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
223,98,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
224,98,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
225,98,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
226,98,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
227,98,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
228,98,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
229,98,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
245,251,"BladeCenter HS20 Cluster, Xeon 3.2 GHz, GigEthernet","#FF7F50"
246,239,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz, GigEthernet","#FF7F50"
247,212,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
249,175,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
250,175,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
251,175,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
252,175,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
253,167,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
254,174,"BladeCenter HS20 Cluster, Xeon EM64T 3.4 GHz, Gig-Ethernet","#FF7F50"
255,164,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
256,164,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
257,163,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
258,163,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
259,163,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
261,167,"BladeCenter HS20 Cluster, Xeon EM64T 3.4 GHz - Gig-Ethernet","#FF7F50"
262,178,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz, Gig-Ethernet","#FF7F50"
263,178,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz, Gig-Ethernet","#FF7F50"
267,169,"BladeCenter HS20 Cluster, Xeon 3.2 GHz, GigEthernet","#FF7F50"
268,167,"BladeCenter HS20 Cluster, Xeon 3.2 GHz, GigEthernet","#FF7F50"
269,167,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz, GigEthernet","#FF7F50"
276,211,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
278,91,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
279,171,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
280,171,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
281,171,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
282,171,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
283,171,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
284,171,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
289,158,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
295,158,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
296,158,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
297,158,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
298,158,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
299,158,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
302,155,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
303,160,"BladeCenter HS20 Cluster, Xeon EM64T 3.4 GHz, Gig-Ethernet","#FF7F50"
308,152,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
309,152,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
310,152,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
311,157,"BladeCenter HS20 Cluster, Xeon EM64T 3.4 GHz, Gig-Ethernet","#FF7F50"
314,151,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
315,151,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
316,151,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
317,151,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
318,151,"BladeCenter HS20 Cluster, Xeon EMT64T 3.2 GHz, GigEthernet","#FF7F50"
323,86,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
324,86,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
325,86,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
326,86,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
327,86,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
328,86,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
333,147,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
334,147,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
335,147,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
336,147,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
337,147,"BladeCenter HS20 Cluster, Xeon EMT64T 3.2 GHz, GigEthernet","#FF7F50"
338,147,"BladeCenter HS20 Cluster, Xeon EMT64T 3.2 GHz, GigEthernet","#FF7F50"
340,83,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
341,83,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
342,83,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
343,83,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
344,147,"BladeCenter HS20 Cluster, Xeon 3.2 GHz, GigEthernet","#FF7F50"
355,98,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
356,98,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
357,98,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
358,98,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
359,98,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
360,98,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
361,98,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
366,134,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz - Gig-Ethernet","#FF7F50"
367,134,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz - Gig-Ethernet","#FF7F50"
368,134,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz - Gig-Ethernet","#FF7F50"
369,134,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz - Gig-Ethernet","#FF7F50"
370,134,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz - Gig-Ethernet","#FF7F50"
371,134,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz - Gig-Ethernet","#FF7F50"
373,134,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz, Gig-Ethernet","#FF7F50"
377,133,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
378,133,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
379,133,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
380,133,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
381,133,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz, Gig-Ethernet","#FF7F50"
409,128,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz, GigEthernet","#FF7F50"
421,73,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
433,65,"BladeCenter LS20, Opteron 2.2 GHz Dual core, Infiniband","#FF7F50"
434,120,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
435,120,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz, Gig-Ethernet","#FF7F50"
476,120,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz - Gig-Ethernet","#FF7F50"
477,118,"BladeCenter HS20 Cluster, Xeon EM64T 3.6 GHz - Gig-Ethernet","#FF7F50"
487,67,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
488,67,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
489,114,"BladeCenter HS20 Cluster, Xeon EM64T 3.2 GHz - Gig-Ethernet","#FF7F50"
