"rank","eff","conf","color"
35,6327.55,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect ","#DC143C"
36,4819.5,"SGI ICE X, Xeon E5-2699v3/E5-2697 v3, Infiniband FDR, NVIDIA Tesla K40, Intel Xeon Phi 7120P","#A9A9A9"
37,748.1,"Cray XC40, Intel Xeon Phi 7250 68C 1.4GHz, Aries interconnect ","#DC143C"
38,1116,"bullx DLC 720, Xeon E5-2680v3 12C 2.5GHz/E5-2695V4 18C  2.1Ghz, Infiniband FDR","#8B008B"
39,1382.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx 32C 2.2GHz, Tofu interconnect 2","#00008B"
40,3422.67,"iDataPlex DX360M4, Xeon E5-2680 8C 2.70GHz, Infiniband FDR","#556B2F"
41,1480.83,"NeXtScale nx360M5, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR14","#FF8C00"
42,1347.84,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#DC143C"
43,1347.84,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#DC143C"
44,1398.61,"Cluster Platform SL390s G7, Xeon X5670 6C 2.93GHz, Infiniband QDR, NVIDIA K20x","#9932CC"
45,13620,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#8B0000"
46,13620,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#9932CC"
48,4040,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, NVIDIA 2050","#6495ED"
49,1384,"Atipa Visione IF442 Blade Server, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#E9967A"
50,1430,"bullx DLC 720, Xeon E5-2690v4 14C 2.6GHz, Infiniband FDR","#BDB76B"
51,1465.78,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect ","#DC143C"
52,835,"SGI ICE XA, Xeon E5-2698v4 20C 2.2GHz, Infiniband EDR","#A9A9A9"
53,1359.38,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
54,1359.38,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
55,1244.16,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#00008B"
56,1134,"Dell PowerEdge R630, Xeon E5-2680v3 12C 2.5GHz, Infiniband QDR","#008B8B"
57,830.4,"bullx DLC 720, Xeon E5-2698v4 20C 2.2GHz, Infiniband FDR","#BDB76B"
58,830.2,"bullx DLC 720, Xeon E5-2698v4 20C 2.2GHz, Infiniband FDR","#BDB76B"
59,1079,"T-Platform A-Class Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR, Nvidia K40m","#8FBC8F"
60,997,"Tianhe-2 LvLiang, Intel Xeon E5-2692v2 12C 2.2GHz, TH Express-2, Intel Xeon Phi 31S1P","#6495ED"
61,141.6,"SGI ICE XA, IP139-SXM2, Xeon E5-2680v4 14C 2.4GHz, Intel Omni-Path, NVIDIA Tesla P100 SXM2","#A9A9A9"
62,3012,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
63,1042,"bullx DLC 720, Xeon E5-2698v3 16C 2.3GHz, Infiniband FDR","#BDB76B"
64,821.88,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
66,1360.8,"Lenovo NeXtScale nx360M5, Xeon E5-2697v4 18C 2.3GHz, Omni-Path","#B8860B"
68,2880,"Cluster Platform 3000 BL460c Gen9, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
71,807.6,"HP Apollo 8000, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, NVIDIA Tesla K40","#A9A9A9"
72,3747.07,"Cray XC30, Intel Xeon E5-2695v2 12C 2.4GHz, Aries interconnect ","#DC143C"
73,3306.24,"Cray XC30, Intel Xeon E5 v2 12C 2.700GHz, Aries interconnect ","#DC143C"
74,956.25,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
75,956.25,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
76,3575.63,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#00FFFF"
77,603.4,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#9932CC"
78,4806,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Intel Xeon Phi 7120P","#A9A9A9"
79,657,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
80,828.55,"T-Platforms V-Class, Xeon E5-2680v3 12C 2.5GHz, Infiniband EDR/ParTec ParaStation ClusterSuite, NVIDIA Tesla K80/K40","#00CED1"
81,1606,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#A9A9A9"
82,519,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#DC143C"
83,785.62,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect ","#DC143C"
84,543,"bullx DLC 720, Xeon E5-2695v4 18C 2.1GHz, Infiniband FDR","#BDB76B"
85,2132,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#BDB76B"
86,167,"Dell C4130/Dell C6320, Xeon E5-2650v4/E5-2683-v4, Intel Omni-Path, NVIDIA Tesla P100","#008B8B"
87,539,"bullx DLC 720, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR","#BDB76B"
88,2323.71,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D","#DC143C"
89,2323.71,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D","#DC143C"
90,1260,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR","#556B2F"
91,2580,"Dawning TC3600 Blade System, Xeon X5650 6C 2.66GHz, Infiniband QDR, NVIDIA 2050","#9400D3"
92,1436.72,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00FFFF"
93,680,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
94,2200,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#BDB76B"
95,546.04,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR/FDR, NVIDIA Tesla P100","#FF1493"
96,472,"bullx DLC 720, Xeon E5-2698v4 20C 2.2GHz, Infiniband FDR","#BDB76B"
97,480,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#9932CC"
98,480,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#9932CC"
99,528.2,"Cray XC40, E5-2680v3 12C 2.5Ghz/Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#DC143C"
100,114.4,"Dell C4130, Xeon E5-2650v4 12C 2.2GHz, Infiniband EDR, NVIDIA Tesla P100","#008B8B"
101,485,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#9932CC"
102,580.9,"SGI ICE XA, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
103,5569,"Cray XE6, Opteron 16C 2.500GHz, Cray Gemini interconnect","#DC143C"
104,2437.5,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#B8860B"
105,485.7,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#9932CC"
106,485.7,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#9932CC"
107,3980,"Cray XE6, Opteron 6136 8C 2.40GHz, Custom","#DC143C"
108,3564,"Dell C4130, Xeon E5-2630v3 8C 2.4GHz, Infiniband FDR, NVIDIA Tesla K80","#008B8B"
109,2625,"Lenovo ThinkServer RD650, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#B8860B"
110,2625,"Lenovo ThinkServer RD650, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#B8860B"
111,697.5,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
112,438.54,"SGI ICE X, Xeon E5-2680v4 14C 2.4GHz, Infiniband FDR","#A9A9A9"
113,706,"Bullx DLC B710/B720 Blades, Xeon E5-2695 v2 2.4GHz E5-2690v3 2.6GHz, Infiniband FDR","#BDB76B"
115,493.12,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
116,493.12,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
120,500,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, NVIDIA K20x","#008B8B"
121,432.5,"SGI ICE XA, Xeon E5-2699v4  22C 2.2GHz, Infiniband EDR","#A9A9A9"
122,4590,"Bull bullx super-node S6010/S6030","#BDB76B"
123,1176.8,"PRIMEHPC FX10, SPARC64 IXfx 16C 1.848GHz, Tofu interconnect","#00008B"
124,3750,"Lenovo ThinkServer RD650, Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#B8860B"
126,582,"bullx DLC 720, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#BDB76B"
127,685,"PowerEdge C6320, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#008B8B"
128,19431.3,"HA8000-tc HT210/PRIMERGY CX400 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR, NVIDIA K20/K20x, Xeon Phi 5110P","#696969"
129,586.88,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
130,448.2,"Cray XC40, Intel Xeon E5-2680v3 12C 2.5Ghz/Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#DC143C"
131,549.6,"Huawei E9000 Blade Server, Xeon E5-2697v3 14C 2.6GHz, 56G Infiniband FDR","#9400D3"
132,3375,"Lenovo ThinkServer RD650, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#B8860B"
135,864,"HP ProLiant XL230a Gen9/Huawei RH1288/SOLAR 820 S5, Xeon E5-2670v3 12C 2.3GHz, Infiniband","#696969"
136,1159.2,"PRIMERGY CX2550 M1 LC &amp; CX2570 M1 LC, Xeon E5-2690v3 12C 2.6GHz, Infiniband EDR","#00008B"
137,149.99,"ZettaScaler-1.6, Xeon E5-2618Lv3  8C 2.3GHz, Infiniband FDR, PEZY-SCnp","#1E90FF"
138,2008.8,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#A9A9A9"
140,877.5,"Cray XC40, Intel Xeon E5-2695v2/E5-2680v3 12C 2.4/2.5GHz, Aries interconnect ","#DC143C"
141,518.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#00008B"
142,518.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#00008B"
143,1710,"Sugon TC6000, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#00CED1"
144,840,"HC2000 Cluster, Xeon E5-2650v3 10C 2.3GHz, Infiniband FDR, NVIDIA Tesla K80","#00CED1"
145,510,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#A9A9A9"
146,343.64,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR, NVIDIA Tesla P100","#9400D3"
148,75.78,"NEC 4U-8GPU Server, Xeon E5-2630Lv4 10C 1.8GHz, Infiniband EDR, NVIDIA Tesla P100 SXM2","#B22222"
149,855.1,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#A9A9A9"
150,1571.14,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect ","#DC143C"
151,3375,"Lenovo ThinkServer RD650, Xeon E5-2660v3 10C 2.6GHz, 10G Ethernet","#B8860B"
152,3375,"Lenovo ThinkServer RD650, Xeon E5-2660v3 10C 2.6GHz, 10G Ethernet","#B8860B"
154,1394.4,"Cluster Platform HP DL360 Gen9, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#A9A9A9"
155,1965,"Sugon TC6000, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#00CED1"
156,420.87,"Intel Cluster, Xeon E5-2680v4 14C 2.4GHz, Intel Omni-Path","#BDB76B"
157,416,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR","#9400D3"
159,1235,"Sugon TC6000, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet","#00CED1"
160,1590,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
161,585.36,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
164,2800,"T-Platforms T-Blade2/1.1, Xeon X5570/X5670/E5630 2.93/2.53 GHz, Nvidia 2070 GPU, PowerXCell 8i Infiniband QDR","#E9967A"
165,607.5,"Cray XC40, Xeon E5-2680v3 12C 2.5GHz, Aries interconnect ","#DC143C"
166,410.9,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
169,930,"FusionServer XH620 V3 Cluster, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet","#9400D3"
172,1123.5,"HP SL250s Gen8/Lenovo NX360M5, Dell C4130, Xeon E5-2665 8C 2.4GHz/E5-2670v2, Infiniband FDR, Nvidia K20m/K40/K20/P100","#A9A9A9"
174,1700,"Sugon TC6000, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#00CED1"
178,1840,"Cluster Platform DL360, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#A9A9A9"
180,756,"Sugon TC6000, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#00CED1"
181,515.46,"Intel S7200AP Cluster, Intel Xeon Phi 7250 68C 1.4GHz, Intel Omni-Path","#228B22"
185,1533.6,"Cluster Platform 3000 BL460c, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
189,787.5,"Cray XC40, Intel Xeon E5-2695v2 12C 2.4GHz/E5-2680v3 12C 2.5GHz, Aries interconnect ","#DC143C"
190,881.25,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet","#B8860B"
191,988,"Sugon TC6000, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#00CED1"
192,996,"Lenovo x3950, Xeon E7-8860v3  16C 2.2GHz, 10G Ethernet","#B8860B"
193,357.11,"Cray CS400, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#DC143C"
200,707,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR","#A9A9A9"
203,93.57,"SGI Rackable C1102-GP8, Xeon E5-2695v4 18C 2.1GHz, Infiniband FDR, NVIDIA Tesla P100 SXM2","#A9A9A9"
204,568.5,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
205,1074,"Sunway BlueLight MPP, ShenWei processor SW1600 975.00 MHz, Infiniband QDR","#FF7F50"
207,1076,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet","#00CED1"
208,357.5,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR","#9400D3"
214,190,"Cray CS-Storm, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, Nvidia K80","#DC143C"
216,255.3,"SGI ICE XA, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Nvidia K40","#A9A9A9"
217,924.16,"Xtreme-X GreenBlade GB512X, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, Infiniband QDR","#DC143C"
218,1155.07,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, Proprietary, NVIDIA 2050","#6495ED"
219,162,"Inspur TS10000, Xeon E5-2690v3 12C 2.6GHz/Xeon E5-2690v4, Intel Omni-Path","#8FBC8F"
220,78.64,"SGI Rackable C1104-GP1, Xeon E5-2650v4 12C 2.2GHz, Infiniband EDR, NVIDIA Tesla P100","#FF00FF"
221,435,"Lenovo NeXtScale nx360M5, Xeon E5-2660v3 10C 2.6GHz, Infiniband EDR/FDR","#B8860B"
222,684.5,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#A9A9A9"
223,320,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#9932CC"
224,321,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#9932CC"
226,387.2,"Intel Cluster, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR, Intel Xeon Phi 7110","#DCDCDC"
230,2625,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#B8860B"
231,2625,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#B8860B"
232,2625,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#B8860B"
233,1000,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#A9A9A9"
234,1029,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet","#00CED1"
235,672,"Sugon TC6000, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#00CED1"
240,365.8,"Cray CS300 1027GR, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR, Intel Xeon Phi 7110P","#DC143C"
242,588,"Sugon TC6000, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet","#00CED1"
243,900,"Sugon TC6000, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#00CED1"
244,405,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
246,384,"PowerEdge C6320, Xeon E5-2698v3 16C 2.3GHz, Infiniband","#008B8B"
247,540,"Sugon Cluster TC4600E, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#00CED1"
248,576,"Sugon TC6000, Xeon E5-2690v4 14C 2.6GHz, 10G Ethernet","#00CED1"
249,400,"HC2000 Cluster, Xeon E5-2620v3 6C 2.4GHz, Infiniband FDR, NVIDIA Tesla K40","#00CED1"
250,194.48,"Intel Cluster, Intel Xeon Phi 7250F 68C 1.4GHz, Intel Omni-Path","#FF00FF"
251,225,"Inspur TS10000 HPC Server, Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet, NVIDIA Tesla K40","#8FBC8F"
252,990,"Sugon TC6000, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet","#00CED1"
261,789.66,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00FFFF"
262,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#00FFFF"
263,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
264,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#00FFFF"
265,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#00FFFF"
266,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00FFFF"
267,223.52,"Intel Cluster, Xeon Gold 6148 20C 2.4GHz, Intel Omni-Path","#FF00FF"
270,269.94,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband, NVIDIA K20x","#556B2F"
271,296,"Huawei XH321 V3/XH620 V3 Cluster, Xeon E5-2680v4 14C 2.4GHz, Infiniband FDR","#9400D3"
272,323.5,"Dell PowerEdge C6320/R730, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR","#008B8B"
273,775.04,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00FFFF"
274,775.04,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00FFFF"
275,353,"Actina Solar 820 S6, Xeon E5-2670v3/E5-2697v3 14C/12C 2.6/2.3GHz, Infiniband FDR","#DAA520"
277,285,"Atipa HPC Linux Cluster, Xeon E5-2683 v4  16C 2.1GHz, Infiniband FDR","#8B0000"
278,285,"Atipa HPC Linux Cluster, Xeon E5-2683 v4  16C 2.1GHz, Infiniband FDR","#8B0000"
279,3750,"Lenovo ThinkServer RD650, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#B8860B"
280,1128,"Cluster Platform 3000 BL460c Gen9, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
282,2825.55,"IBM NeXtScale nx360M4, Xeon E5-2630v3 8C 2.4GHz, Infiniband QDR, Intel Xeon Phi 7120P","#8B008B"
283,1755,"HC2000 Cluster, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet, NVIDIA Tesla P4","#00CED1"
284,1234.9,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
285,672,"Lenovo x240 M5, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#B8860B"
286,552,"CH121 V3 Cluster, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#9400D3"
287,411,"Sugon TC4600, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR/NVIDIA K40","#00CED1"
292,880,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#A9A9A9"
293,880,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#A9A9A9"
295,2250,"Lenovo RD940, Xeon E7-4850V2 12C 2.3GHz, 10G Ethernet","#B8860B"
296,990,"Sugon TC6000, Intel Xeon E5-2450v2 8C 2.5GHz, 10G Ethernet","#00CED1"
298,320,"RSC Tornado, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#808080"
299,1192.5,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
300,84.77,"E4 OP206 cluster, IBM Power8+ 8C 3.26GHz, Infiniband EDR, NVIDIA Tesla P100 SXM2","#008000"
301,850,"HC2000 Cluster, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet, NVIDIA Tesla P40","#00CED1"
306,59.9,"NVIDIA DGX-1, Xeon E5-2698v4 20C 2.2GHz, Infiniband EDR, NVIDIA Tesla P100","#00008B"
307,325,"Sugon TC4600LP, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR","#00CED1"
308,1091.8,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
309,3840,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet","#A9A9A9"
310,327.2,"FusionServer CH140 V3 Cluster, Xeon E5-2680 v4/E5-2680v3 12C 2.5GHz, Infiniband FDR","#9400D3"
311,237,"Cluster Platform SL250s Gen8/Lenovo nx360M5 , Xeon E5-2665 8C 2.4GHz, Infiniband FDR, Nvidia K20m/K40m","#A9A9A9"
315,264,"CH121 V3 Cluster, Xeon E5-2690v4 14C 2.6GHz, Infiniband EDR","#9400D3"
316,165,"Inspur TS10000 HPC Server, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet, NVIDIA Tesla K40","#8FBC8F"
318,471,"FusionServer XH620 V3 Cluster, Xeon E5-2650v3 10C 2.3GHz, 100G Ethernet","#9400D3"
319,251.2,"SGI ICE XA, Xeon E5-2690v4 14C 2.6GHz, Infiniband EDR","#A9A9A9"
322,162,"Inspur TS10000, Xeon E5-2650v3 10C 2.3GHz, Infiniband FDR, NVIDIA Tesla K40","#8FBC8F"
323,162,"Inspur TS10000, Xeon E5-2650v3 10C 2.3GHz, Infiniband FDR, NVIDIA Tesla K40","#8FBC8F"
