"rank","eff","conf","color"
3,3200,"Earth-Simulator","#00FFFF"
45,251,"BladeCenter HS20 Cluster, Xeon 3.2 GHz, GigEthernet","#FF7F50"
130,83,"BladeCenter HS20 Cluster, Xeon 3.2 GHz, GigEthernet","#FF7F50"
