"rank","eff","conf","color"
58,126,"Blue Gene/P Solution","#FF7F50"
60,173,"BladeCenter HS21 Cluster, Xeon QC HT 2.5 GHz, IB, Windows HPC 2008/CentOS","#FF7F50"
61,285,"PowerEdge 1950/SunFire X2200 Cluster Intel 53xx/54xx 2.33Ghz, Opteron 2.3 Ghz, Myrinet 10G","#FF8C00"
66,274,"Cray XT4 QuadCore 2.3 GHz","#6495ED"
70,179,"eServer Blue Gene Solution","#FF7F50"
72,162,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, Infiniband","#FF7F50"
74,3200,"Earth-Simulator","#E9967A"
76,94,"Blue Gene/P Solution","#FF7F50"
80,201,"Pyramid Cluster Xeon QC 32xx 2.4 GHz, GigEthernet","#8FBC8F"
84,510,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
85,134,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#FF7F50"
87,135,"xSeries x3450 Cluster Xeon quad core, 2.8 GHz, Infiniband","#2F4F4F"
94,134,"eServer Blue Gene Solution","#FF7F50"
106,214,"NOW Cluster - Intel Xeon 51xx/E54xx 2.8 Ghz, Infiniband","#2F4F4F"
107,129,"SGI Altix ICE 8200EX, Xeon quad core 3.0 GHz","#DC143C"
108,129,"SGI Altix ICE 8200EX, Xeon quad core 3.0 GHz","#DC143C"
109,159,"Cray XT5 QC 2.3 GHz","#6495ED"
110,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
111,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
118,122,"SGI Altix ICE 8200EX, Xeon quad core 2.80 GHz","#DC143C"
119,167,"Cluster Platform 3000 BL460c, Xeon 53xx 2.33GHz, Infiniband","#DC143C"
120,204,"xSeries x3450 Cluster Xeon quad core, 3.0 GHz, GigEthernet","#FF7F50"
121,198,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#FF7F50"
122,235,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#FF7F50"
124,420,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
126,185,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#FF7F50"
127,63,"Blue Gene/P Solution","#FF7F50"
128,63,"Blue Gene/P Solution","#FF7F50"
129,63,"Blue Gene/P Solution","#FF7F50"
130,63,"Blue Gene/P Solution","#FF7F50"
131,63,"Blue Gene/P Solution","#FF7F50"
135,160,"Cray XT4 QuadCore 2.2 GHz","#6495ED"
144,172,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#FF7F50"
154,161,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
156,130,"Cray XT5 QC 2.3 GHz","#6495ED"
170,159,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
171,159,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
173,501,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
174,501,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
176,240,"xSeries x3550 Cluster Xeon QC HT, 2.5 GHz, GigEthernet","#FF7F50"
178,244,"BladeCenter HS21 Cluster, Xeon dual core 3.0 GHz, Infiniband","#FF7F50"
179,244,"BladeCenter HS21 Cluster, Xeon dual core 3.0 GHz, Infiniband","#FF7F50"
180,193,"xSeries x3550 Cluster Xeon, 3 GHz, Infiniband","#FF7F50"
181,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
182,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
183,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
184,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
185,373,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#FF7F50"
192,88,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#FF7F50"
196,145,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#FF7F50"
201,330,"PowerEdge 1950, Xeon 51xx 3.06 GHz, Infinipath","#696969"
208,89,"eServer Blue Gene Solution","#FF7F50"
209,89,"eServer Blue Gene Solution","#FF7F50"
210,89,"eServer Blue Gene Solution","#FF7F50"
211,89,"eServer Blue Gene Solution","#FF7F50"
212,89,"eServer Blue Gene Solution","#FF7F50"
213,89,"eServer Blue Gene Solution","#FF7F50"
214,89,"eServer Blue Gene Solution","#FF7F50"
215,366,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet","#FF7F50"
216,338,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
217,381,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
218,395,"xSeries x3650 Cluster Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
219,339,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
220,329,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
221,34,"BladeCenter QS22 Cluster, PowerXCell 8i 4.0 Ghz, Infiniband","#FF7F50"
223,152,"xSeries x3450 Cluster Xeon quad core, 3.0 GHz, GigEthernet","#FF7F50"
224,152,"xSeries x3450 Cluster Xeon quad core, 3.0 GHz, GigEthernet","#FF7F50"
225,152,"xSeries x3450 Cluster Xeon quad core, 3.0 GHz, GigEthernet","#FF7F50"
229,142,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
230,142,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
237,79,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, Infiniband","#FF7F50"
238,126,"xSeries x3550 Cluster Xeon quad core 3.0 GHz, Infiniband","#FF7F50"
242,320,"xSeries x3650 Cluster Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
243,320,"xSeries x3650 Cluster Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
245,342,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet","#FF7F50"
246,342,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet","#FF7F50"
252,301,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
253,301,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
255,299,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
256,299,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
257,133,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
258,133,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
259,133,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
260,133,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
261,133,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
262,133,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
263,133,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
264,133,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
265,133,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
267,162,"BladeCenter HS21 Cluster, Xeon QC 2.33 GHz, GigEthernet","#FF7F50"
271,284,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
272,100,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
273,95,"BladeCenter HS21 Cluster, Xeon quad core 2.66 GHz, Infiniband","#FF7F50"
275,404,"xSeries x3455 Cluster Opteron, 2.6 GHz, Infiniband","#FF7F50"
276,329,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
278,129,"Sun Blade 6000, Opteron QC 2.0 GHz, Infiniband 4x","#00FFFF"
279,290,"BladeCenter LS21, Opteron Dual Core 2.6 GHz, Infiniband","#FF7F50"
281,203,"xSeries x3550 Cluster Xeon QC, 2.333 GHz, GigEthernet","#FF7F50"
286,128,"PowerEdge 1950, Xeon 53xx 2.66 GHz, Infiniband","#006400"
291,126,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
292,126,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
293,126,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
294,126,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
295,126,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
296,126,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
297,126,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#FF7F50"
298,257,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#FF7F50"
299,280,"Cluster Platform 3000 BL460c, Xeon 54xx 3.16 GHz, Infiniband","#DC143C"
300,280,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
301,280,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
302,280,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
303,133,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#FF7F50"
304,133,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#FF7F50"
306,130,"PowerEdge 1950, 2.66 GHz, Infiniband","#006400"
307,404,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
308,404,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
309,141,"xSeries x3450 Cluster Xeon quad core, 2.5 GHz, GigEthernet","#FF7F50"
312,119,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#FF7F50"
313,119,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#FF7F50"
314,119,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#FF7F50"
315,119,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#FF7F50"
318,129,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#FF7F50"
319,129,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#FF7F50"
320,129,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#FF7F50"
321,129,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#FF7F50"
322,330,"BladeCenter HS21 Cluster, Xeon QC 2.33 GHz, GigEthernet","#FF7F50"
323,330,"BladeCenter HS21 Cluster, Xeon QC 2.33 GHz, GigEthernet","#FF7F50"
324,269,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
325,269,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
326,269,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
327,269,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
328,269,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
329,269,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
338,188,"xSeries x3550 Cluster Xeon QC, 2.333 GHz, GigEthernet","#FF7F50"
339,324,"BladeCenter HS21 Cluster, Xeon QC 2.33 GHz, GigEthernet","#FF7F50"
340,265,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
341,265,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
345,82,"iDataPlex, Xeon QC 2.5 GHz, Infiniband","#FF7F50"
346,82,"iDataPlex, Xeon QC 2.5 GHz, Infiniband","#FF7F50"
349,393,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
350,393,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
351,263,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
352,298,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
353,298,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
354,309,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet","#FF7F50"
357,163,"Power 575, p6 4.7 GHz, Infiniband","#FF7F50"
358,258,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet","#FF7F50"
359,94,"Cray XT5 QC 2.3 GHz","#6495ED"
360,94,"Cray XT5 QC 2.3 GHz","#6495ED"
362,165,"xSeries x3550 Cluster Xeon QC HT, 2.66 GHz, GigEthernet","#FF7F50"
364,386,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
365,386,"eServer pSeries p5 575 1.9 GHz","#FF7F50"
369,85,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
370,93,"Cray XT5 QC 2.3 GHz","#6495ED"
372,122,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#FF7F50"
373,253,"BladeCenter HS21 Cluster, Xeon dual core, 3.0 GHz, GigEthernet","#FF7F50"
377,294,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
379,250,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
380,174,"xSeries x3550 Cluster Xeon QC, 2.333 GHz, GigEthernet","#FF7F50"
381,174,"xSeries x3550 Cluster Xeon QC, 2.333 GHz, GigEthernet","#FF7F50"
382,248,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
384,72,"BladeCenter HS21 Cluster, Xeon quad core 2.66 GHz, Infiniband","#FF7F50"
388,297,"BladeCenter HS21 Cluster, Xeon QC 2.33 GHz, GigEthernet","#FF7F50"
390,369,"BladeCenter LS20, Opteron 2.2 GHz Dual core, GigEthernet","#FF7F50"
391,177,"xSeries x3550 Cluster Xeon QC HT, 2.5 GHz, GigEthernet","#FF7F50"
393,153,"Power 575, p6 4.7 GHz, Infiniband","#FF7F50"
394,153,"Power 575, p6 4.7 GHz, Infiniband","#FF7F50"
396,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
397,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
398,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
399,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
400,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
401,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
402,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
403,280,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
412,269,"BladeCenter HS21 Cluster, Xeon dual core 2.66 GHz, GigEthernet","#FF7F50"
415,231,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
416,231,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
417,231,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
418,231,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
419,231,"BladeCenter HS21 Cluster, Xeon dual core, 2.33 GHz, GigEthernet","#FF7F50"
420,416,"BladeCenter LS21, Opteron Dual Core 2.2 GHz, GigEthernet, Windows","#FF7F50"
423,78,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
424,518,"xSeries x3755 Cluster Opteron dual core 2.2 GHz, Infiniband","#FF7F50"
425,518,"xSeries x3755 Cluster Opteron dual core 2.2 GHz, Infiniband","#FF7F50"
426,518,"xSeries x3755 Cluster Opteron dual core 2.2 GHz, Infiniband","#FF7F50"
429,26,"BladeCenter QS22 Cluster, PowerXCell 8i 3.2 Ghz, Infiniband","#FF7F50"
430,26,"BladeCenter QS22 Cluster, PowerXCell 8i 3.2 Ghz, Infiniband","#FF7F50"
431,26,"BladeCenter QS22 Cluster, PowerXCell 8i 3.2 Ghz, Infiniband","#FF7F50"
433,98,"Cray XT4 QuadCore 2.2 GHz","#6495ED"
438,227,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
443,67,"eServer Blue Gene Solution","#FF7F50"
444,224,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
446,223,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
447,223,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
451,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
452,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
453,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
454,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
455,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
456,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
457,263,"BladeCenter HS21 Cluster, Xeon dual core, 3 GHz, GigEthernet","#FF7F50"
462,67,"SGI Altix ICE 8200, Xeon quad core 2.83 GHz","#DC143C"
468,217,"xSeries x3550 Cluster Xeon, 3 GHz, GigEthernet","#FF7F50"
469,217,"xSeries x3550 Cluster Xeon, 3 GHz, GigEthernet","#FF7F50"
470,107,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, GigEthernet","#FF7F50"
475,73,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
480,212,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
481,111,"BladeCenter HS21 Cluster, Xeon quad core 2.66 GHz, GigEthernet","#FF7F50"
482,72,"BladeCenter HS21 Cluster, Xeon quad core 2.33 GHz, Infiniband","#FF7F50"
487,280,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#DC143C"
493,129,"BladeCenter HS21 Cluster, Xeon dual core 3.0 GHz, Infiniband","#FF7F50"
496,50,"BladeCenter HS21 Cluster, Xeon QC L54xx 2.5 GHz, Infiniband","#483D8B"
