"rank","eff","conf","color"
307,285,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
308,175,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#008B8B"
309,175,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#008B8B"
324,129,"iDataPlex, Xeon X55xx QC 2.66 GHz, Infiniband","#008B8B"
325,162,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, Infiniband","#008B8B"
326,278,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
327,278,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
328,278,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
329,278,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
331,200,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet","#008B8B"
333,110,"iDataPlex, Xeon X56xx 6C 2.93 GHz, Infiniband","#008B8B"
334,110,"iDataPlex, Xeon X56xx 6C 2.93 GHz, Infiniband","#008B8B"
335,110,"iDataPlex, Xeon X56xx 6C 2.93 GHz, Infiniband","#008B8B"
336,110,"iDataPlex, Xeon X56xx 6C 2.93 GHz, Infiniband","#008B8B"
337,110,"iDataPlex, Xeon X56xx 6C 2.93 GHz, Infiniband","#008B8B"
338,110,"iDataPlex, Xeon X56xx 6C 2.93 GHz, Infiniband","#008B8B"
339,110,"iDataPlex, Xeon X56xx 6C 2.93 GHz, Infiniband","#008B8B"
346,196,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet","#008B8B"
347,196,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet","#008B8B"
348,196,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet","#008B8B"
349,196,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet","#008B8B"
351,320,"Dell Poweredge R610, Xeon X5550 2.66 Ghz, 10G Ethernet","#FF8C00"
356,178,"Sun Blade x2270, Xeon X5550 2.66 Ghz, Infiniband QDR","#A9A9A9"
357,166,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#008B8B"
358,166,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#008B8B"
359,166,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#008B8B"
360,118,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, Infiniband","#008B8B"
361,193,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#008B8B"
366,132,"iDataPlex, Xeon QC 2.5 GHz, Infiniband","#008B8B"
367,118,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, Infiniband","#008B8B"
368,118,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, Infiniband","#008B8B"
379,113,"PRIMERGY BX922 S2, Xeon X5650 2.66GHz, Infiniband QDR","#8B008B"
380,316,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.26 Ghz, GigE","#008B8B"
381,316,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.26 Ghz, GigE","#008B8B"
383,193,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#008B8B"
384,193,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#008B8B"
385,29,"GRAPE-DR accelerator Cluster, Infiniband","#B22222"
389,185,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, GigE","#008B8B"
390,185,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, GigE","#008B8B"
391,185,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, GigE","#008B8B"
392,114,"iDataPlex, Xeon E55xx QC 2.26 GHz, Infiniband","#008B8B"
394,184,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, GigE","#008B8B"
399,185,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet","#008B8B"
400,185,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet","#008B8B"
403,187,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#008B8B"
404,187,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#008B8B"
405,35,"Hybrid Cluster Core i3 2.93Ghz Dual Core, NVIDIA C205, Infiniband","#B22222"
407,157,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#008B8B"
412,180,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#008B8B"
413,180,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#008B8B"
414,180,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#008B8B"
415,180,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#008B8B"
417,201,"Pyramid Cluster Xeon QC 32xx 2.4 GHz, GigEthernet","#008000"
419,253,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
420,253,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
421,253,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
422,253,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
423,253,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
424,253,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
425,248,"xSeries x3650M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#008B8B"
428,138,"SGI Altix ICE 8200EX, Xeon Nehalem quad core 2.8 GHz","#B8860B"
430,175,"BX900 Xeon X5570 2.93GHz , Infiniband QDR","#8B008B"
431,161,"xSeries x3850M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#008B8B"
432,161,"xSeries x3850M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#008B8B"
433,246,"xSeries x3650M2 Cluster Xeon QC GT 2.66 GHz, GigEthernet","#008B8B"
435,177,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#008B8B"
436,246,"xSeries x3650M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#008B8B"
444,243,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
445,243,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#008B8B"
449,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#008B8B"
450,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#008B8B"
451,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#008B8B"
452,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#008B8B"
453,174,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet","#008B8B"
454,174,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet","#008B8B"
455,174,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet","#008B8B"
456,174,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet","#008B8B"
462,173,"BladeCenter HS22 Cluster, Xeon QC E5xx 2.53 GHz, GigEthernet","#008B8B"
463,180,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.66 GHz, GigEthernet","#008B8B"
464,106,"iDataPlex, Xeon E55xx QC 2.26 GHz, Infiniband","#008B8B"
470,175,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#008B8B"
471,175,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#008B8B"
472,175,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#008B8B"
473,175,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#008B8B"
474,175,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#008B8B"
475,175,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#008B8B"
476,175,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#008B8B"
477,175,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#008B8B"
485,171,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#008B8B"
486,111,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.66 GHz, Infiniband","#008B8B"
487,111,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.66 GHz, Infiniband","#008B8B"
488,111,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.66 GHz, Infiniband","#008B8B"
490,105,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, Infiniband","#008B8B"
494,170,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#008B8B"
496,150,"xSeries x3650 Cluster Xeon QC GT 2.66 GHz, Infiniband","#008B8B"
497,150,"xSeries x3650 Cluster Xeon QC GT 2.66 GHz, Infiniband","#008B8B"
499,236,"xSeries x3650M2 Cluster Xeon QC GT 2.66 GHz, GigEthernet","#008B8B"
500,236,"xSeries x3650M2 Cluster Xeon QC GT 2.66 GHz, GigEthernet","#008B8B"
