"rank","eff","conf","color"
31,1606,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
32,785.62,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect ","#6495ED"
33,2132,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#BDB76B"
34,1260,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR","#556B2F"
35,2580,"Dawning TC3600 Blade System, Xeon X5650 6C 2.66GHz, Infiniband QDR, NVIDIA 2050","#FF8C00"
36,1436.72,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
37,680,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#6495ED"
38,2200,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#BDB76B"
39,5569,"Cray XE6, Opteron 16C 2.500GHz, Cray Gemini interconnect","#6495ED"
40,3980,"Cray XE6, Opteron 6136 8C 2.40GHz, Custom","#6495ED"
41,697.5,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#6495ED"
42,493.12,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
43,493.12,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
44,2910,"Cray XE6, Opteron 6172 12C 2.10GHz, Custom","#6495ED"
45,706.4,"Bullx DLC B710/B720 Blades, Xeon E5-2695 v2 2.4GHz E5-2690v3 2.6GHz, Infiniband FDR","#BDB76B"
46,500,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, NVIDIA K20x","#00008B"
47,4590,"Bull bullx super-node S6010/S6030","#BDB76B"
48,1176.8,"PRIMEHPC FX10, SPARC64 IXfx 16C 1.848GHz, Tofu interconnect","#00FFFF"
49,19431.3,"HA8000-tc HT210/PRIMERGY CX400 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR, NVIDIA K20/K20x, Xeon Phi 5110P","#9932CC"
50,2008.8,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#008B8B"
51,877.5,"Cray XC40, Intel Xeon E5-2695v2/E5-2680v3 12C 2.4/2.5GHz, Aries interconnect ","#6495ED"
52,1605.12,"Fujitsu PRIMERGY CX250 S1, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00FFFF"
53,510,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#008B8B"
54,855.1,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#008B8B"
55,1571.14,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect ","#6495ED"
57,1015.6,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
58,2800,"T-Platforms T-Blade2/1.1, Xeon X5570/X5670/E5630 2.93/2.53 GHz, Nvidia 2070 GPU, PowerXCell 8i Infiniband QDR","#A9A9A9"
59,410.9,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
61,787.5,"Cray XC40, Intel Xeon E5-2695v2 12C 2.4GHz/E5-2680v3 12C 2.5GHz, Aries interconnect ","#6495ED"
62,707,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR","#008B8B"
63,568.5,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#6495ED"
64,1074,"Sunway BlueLight MPP, ShenWei processor SW1600 975.00 MHz, Infiniband QDR","#8B0000"
65,924.16,"Xtreme-X GreenBlade GB512X, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, Infiniband QDR","#6495ED"
66,1155.07,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, Proprietary, NVIDIA 2050","#FF7F50"
67,684.5,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#008B8B"
68,387.2,"Intel Cluster, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR, Intel Xeon Phi 7110","#E9967A"
69,365.8,"Cray CS300 1027GR, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR, Intel Xeon Phi 7110P","#6495ED"
70,789.66,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
71,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
72,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
73,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
74,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
75,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
76,269.94,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband, NVIDIA K20x","#8B008B"
77,775.04,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
78,775.04,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
80,320,"RSC Tornado, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#8FBC8F"
81,1386.91,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
82,1386.91,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
83,458.12,"Cray XK7 , Opteron 6276 16C 2.300GHz, Cray Gemini interconnect, NVIDIA K20","#6495ED"
84,450,"Oil blade server, Intel Xeon E5-2650v2  8C 2.6GHz, Intel TrueScale Infiniband","#483D8B"
85,720,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
86,972,"Cray XE6, Opteron 6276 16C 2.30GHz, Cray Gemini interconnect","#6495ED"
87,370,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, Intel Xeon Phi 7120P","#00008B"
89,2410.2,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#008B8B"
90,246.56,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
91,246.56,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
92,179.15,"Adtech, ASUS ESC4000/FDR G2, Xeon E5-2650 8C 2.000GHz, Infiniband FDR, AMD FirePro S10000","#2F4F4F"
93,237,"Cluster Platform SL250s Gen8, Xeon E5-2665 8C 2.400GHz, Infiniband FDR, Nvidia K20m","#008B8B"
94,1363.2,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#008B8B"
95,1081.02,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Intel Xeon Phi 5120D","#6495ED"
96,226,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
97,3780,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.800GHz, Gigabit Ethernet","#008B8B"
98,540,"Mole-8.5 Cluster, Xeon X5520 4C 2.27 GHz, Infiniband QDR, NVIDIA 2050","#2F4F4F"
99,2001.6,"Cluster Platform SL230s Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#008B8B"
100,609.41,"Amazon EC2 Cluster, Intel Xeon E5-2680v2  10C 2.800GHz, 10G Ethernet","#00CED1"
101,2496,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, 10G Ethernet","#008B8B"
102,1153.49,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Xeon Phi 5120D/Nvidia K40","#6495ED"
103,1040.18,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
104,391,"Bullx DLC B710 Blades, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#BDB76B"
106,4032,"Cluster Platform SL390s G7, Xeon X5650 6C 2.660GHz, Gigabit Ethernet, NVIDIA 2090","#008B8B"
107,2419.2,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#008B8B"
109,498.53,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR14","#DC143C"
110,505.5,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#B8860B"
111,544,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR","#DC143C"
112,544,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR","#DC143C"
113,4343.73,"Sun Blade x6275, Xeon X55xx 2.93 Ghz, Infiniband","#9400D3"
114,205,"bullx DLC 720, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#BDB76B"
115,5674.8,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet","#008B8B"
116,407.29,"Xtreme-X GreenBlade 8204, Xeon E5-2670 8C 2.600GHz, Infiniband QDR, NVIDIA 2090","#6495ED"
117,3244.8,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet, NVIDIA 2075","#008B8B"
118,215.6,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR, Intel Xeon Phi 5110P","#DC143C"
119,3628.8,"SGI Rackable C2112-4RP3, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#008B8B"
120,834.75,"Apollo 6000 XL230a, Xeon E5-2683v3 14C 2GHz, Infiniband FDR","#008B8B"
121,519,"Cluster Platform SL230s Gen8, Xeon E5-2660 8C 2.200GHz, Infiniband FDR","#008B8B"
123,2580,"SGI ICE X, Intel Xeon E5-2690v2 10C 3GHz, Infiniband FDR","#008B8B"
124,1056,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#008B8B"
125,866.82,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
126,537,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
127,413.62,"Cray XC40, Intel Xeon E5-2670v2  10C 2.5GHz/E5-2680v3 12C 2.5Ghz, Aries interconnect ","#6495ED"
128,413.62,"Cray XC40, Intel Xeon E5-2670v2  10C 2.5GHz/E5-2680v3 12C 2.5Ghz, Aries interconnect ","#6495ED"
129,429.1,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#008B8B"
130,209.95,"R2208GZ Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#FF1493"
131,165.3,"Cray XC30, Intel Xeon E5-2670v2  10C 2.500GHz, Aries interconnect , Intel Xeon Phi 5120D","#6495ED"
132,222.7,"RSC Tornado, Xeon E5-2690 8C 2.900GHz, Infiniband FDR, Intel Xeon Phi SE10X","#E9967A"
133,1609.2,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2640 6C 2.5GHz, 10G Ethernet","#008B8B"
134,1917.6,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#008B8B"
135,2942.1,"Cluster Platform DL360p Gen8, Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet","#008B8B"
136,579.48,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.6GHz, 10G Ethernet","#008B8B"
137,164.38,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
138,164.38,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom","#DC143C"
139,164.38,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom","#DC143C"
140,4713.6,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet","#008B8B"
141,347.27,"iDataPlex DX360M4, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR14","#DC143C"
142,4681.2,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet","#008B8B"
143,400.68,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
144,421.2,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
145,448,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
146,500,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#BDB76B"
147,159.64,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#6495ED"
148,369.9,"Cluster Platform SL230s Gen8, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR","#008B8B"
149,1382.4,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
150,4809,"Cluster Platform 4000 BL465c, Opteron O-6376 16C 2.3GHz, 10G Ethernet","#008B8B"
151,421.2,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
152,356.82,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR","#B8860B"
153,550,"Nitro G16 3GPU, Xeon E5-2650 8C 2GHz, Infiniband FDR, Nvidia K20m","#696969"
154,386.56,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, Infiniband FDR","#008B8B"
155,453.6,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
156,414.8,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR","#DC143C"
157,373.97,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
158,373.97,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
159,4323.6,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet","#008B8B"
160,2456.4,"SGI ICE 8400EX, Xeon X5690 6C 3.470GHz, Infiniband QDR","#008B8B"
161,1267.2,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, NVIDIA 2090","#008B8B"
162,349.6,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
163,446.4,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#BDB76B"
165,2759.4,"Cluster Platform DL360p Gen8, Xeon E5-2630 6C 2.300GHz, Gigabit Ethernet","#008B8B"
166,1399.5,"Cluster Platform SL250s Gen8, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR","#008B8B"
167,57.15,"ASUS ESC4000 FDR/G2S, Intel Xeon E5-2690v2 10C 3GHz, Infiniband FDR, AMD FirePro S9150","#696969"
168,1711.6,"Cray XE6 12-core 2.1 GHz","#6495ED"
169,1711.6,"Cray XE6 12-core 2.1 GHz","#6495ED"
170,780,"Cray XE6, Opteron 6272 16C 2.10 GHz, Cray Gemini interconnect","#6495ED"
171,2445.3,"Cluster Platform DL380p Gen8 , Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet","#008B8B"
172,2432.7,"Cluster Platform DL360p Gen8, Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet","#008B8B"
173,165.3,"Cray XC40, Xeon E5-2695v3 14C 2.3GHz, Aries interconnect ","#6495ED"
174,1206,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#008B8B"
175,347.26,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
176,174,"Atipa Cluster, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#006400"
177,2364.3,"Cluster Platform DL380p Gen8 , Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet","#008B8B"
178,416.78,"SuperServer 2022TG-GIBQRF, Opteron 6172 12C 2.1GHz, Infiniband QDR, ATI HD 5870","#1E90FF"
179,2227.2,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#008B8B"
180,1592.48,"Cray XE6, Opteron 6276 16C 2.30GHz, Cray Gemini interconnect","#6495ED"
181,1344,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2690v2 10C 3GHz, 10G Ethernet","#008B8B"
182,1344,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2690v2 10C 3GHz, 10G Ethernet","#008B8B"
183,1726.32,"Cray XE6 12-core 2.2 GHz","#6495ED"
184,3168,"Cluster Platform SL390s G7, Xeon X5650 6C 2.66GHz, Gigabit Ethernet, NVIDIA 2090","#008B8B"
185,2944.8,"Cluster Platform DL360p Gen8, Xeon E5-2620 6C 2.000GHz, Gigabit Ethernet","#008B8B"
186,2250,"Cluster Platform DL360p Gen8, Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet","#008B8B"
187,1401.6,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#008B8B"
188,201.78,"GPU Blade Cluster, Intel Xeon E5-2660v2 10C 2.2GHz, Infiniband FDR, NVIDIA K20","#B22222"
189,294,"RSC Tornado, Xeon X5680 6C 3.330GHz, Infiniband QDR, Intel Xeon Phi SE10X","#E9967A"
190,2218.5,"Cluster Platform DL360p Gen8, Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet","#008B8B"
191,358.4,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
197,93,"Cray CS300 Cluster, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband QDR, NVIDIA K20x","#6495ED"
199,1549,"Sun Constellation, NovaScale R422-E2, Intel Xeon X5570, 2.93 GHz, Sun M9/Mellanox  QDR Infiniband/Partec Parastation","#BDB76B"
200,1275,"Sun Blade x6048,  X6275, IB QDR M9 switch, Sun HPC stack Linux edition","#00CED1"
201,312,"Fujitsu PRIMERGY CX250 S1, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#00FFFF"
202,129.4,"Cray XK7 , Opteron 6272 16C 2.100GHz, Cray Gemini interconnect, NVIDIA Tesla K20 Kepler","#6495ED"
203,319,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
206,381.19,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.7GHz, Infiniband FDR","#B8860B"
207,388.8,"Appro Xtreme-X Supercomputer, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
208,388.8,"Appro Xtreme-X Supercomputer, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
215,1030,"xSeries iDataPlex, Xeon E5540 4C 2.53GHz, Infiniband","#B8860B"
219,192,"Bullx DLC B710 Blades, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#BDB76B"
220,81.41,"Bull R421-E3 Cluster, Intel Xeon E5-2650v2 8C 2.600GHz, Infiniband FDR, NVIDIA K20x","#BDB76B"
221,101.93,"Cray CS300-LC, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, Intel Xeon Phi 5110P","#6495ED"
223,708.2,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom Interconnect","#228B22"
227,365.5,"Itautec Cluster, Xeon X5670 6C 2.930GHz, Infiniband QDR, NVIDIA 2050","#FF00FF"
233,236.8,"SGI ICE X, Intel Xeon E5-2695v2 12C 2.400GHz, Infiniband FDR","#008B8B"
235,556.3,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom","#B22222"
243,226.8,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR, NVIDIA 2090","#6495ED"
244,465.4,"Fujitsu PRIMERGY CX250 &amp; RX300, Xeon E5-2690 8C 2.900GHz, Infiniband FDR/QDR","#00FFFF"
245,1064,"SGI ICE 8200EX, Xeon E5450 4C 3.000GHz, Infiniband","#008B8B"
254,540.4,"Xtreme-X 1320H-LANL, Opteron 12 Core 2.30 GHz, Infiniband QDR","#6495ED"
255,112.43,"SGI ICE X, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#008B8B"
257,251.26,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B8860B"
260,249.26,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
263,467,"MEGWARE Saxonid 6100, Opteron 6272 16C 2.100GHz, Infiniband QDR","#DCDCDC"
264,150,"Bullx B515 cluster, Xeon E5-2450 8C 2.1GHz, Infiniband FDR, Intel Xeon Phi 5110P","#BDB76B"
268,239.6,"IBM NeXtScale nx360M4, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR","#DC143C"
270,87,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, 40G Ethernet, Intel Xeon Phi 7120P","#00008B"
278,294.53,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
279,294.53,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
281,255.2,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B8860B"
284,132,"SGI Rackable C1104G-RP5, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi","#008B8B"
285,251.2,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
287,462.3,"Power 775, POWER7 8C 3.84 GHz, Custom","#DC143C"
288,462.3,"Power 775, POWER7 8C 3.84 GHz, Custom","#DC143C"
289,289,"NUDT YH MPP, Xeon X56xx (Westmere-EP) 2.93 GHz, Proprietary","#FF7F50"
295,205,"MEGWARE MiriQuid, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR","#FF00FF"
299,145.07,"bullx B500/B510 cluster, Intel Xeon E5-2697v2 12C 2.7GHz/Xeon x5675, Infiniband QDR","#BDB76B"
300,183.73,"SGI ICE X, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#008B8B"
302,214.17,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#B8860B"
309,217.2,"Inspur TS10000, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, K20M/Xeon Phi 5110P","#808080"
310,256,"iDataPlex DX360M4, Xeon E5-2690 8C 2.900GHz, Infiniband FDR","#B8860B"
314,223.06,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B8860B"
315,223.06,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B8860B"
317,54.6,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband, NVIDIA K20x","#B8860B"
318,201.83,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR","#DC143C"
319,201.83,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR","#DC143C"
320,201.83,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR","#DC143C"
321,201.83,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR","#DC143C"
328,243.69,"xSeries x3750 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR","#DC143C"
329,169,"NEC LX-2400, Intel Xeon E5-2660v2 10C 2.200GHz, Infiniband QDR","#DCDCDC"
330,831,"BX900 Xeon X5570 2.93GHz , Infiniband QDR","#00FFFF"
331,285.38,"x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
333,504,"Blue Gene/P Solution","#DC143C"
336,82.19,"BlueGene/Q, Power BQC 16C 1.6GHz, Custom Interconnect","#DC143C"
337,82.19,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
338,82.19,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
339,82.19,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom","#DC143C"
340,82.19,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
341,82.19,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
347,205.72,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#8B008B"
348,252,"Cluster Platform 3000 SL6500, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, FDR Infiniband","#008B8B"
