"rank","eff","conf","color"
30,3090,"Cray XT5-HE Opteron Six Core 2.6 GHz","#6495ED"
31,2800,"T-Platforms T-Blade2/1.1, Xeon X5570/X5670/E5630 2.93/2.53 GHz, Nvidia 2070 GPU, PowerXCell 8i Infiniband QDR","#8B008B"
33,1074,"Sunway BlueLight MPP, ShenWei processor SW1600 975.00 MHz, Infiniband QDR","#556B2F"
34,924.16,"Xtreme-X GreenBlade GB512X, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, Infiniband QDR","#6495ED"
35,1155.07,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, Proprietary, NVIDIA 2050","#FF7F50"
36,789.66,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
37,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
38,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
39,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
44,1386.91,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
45,1386.91,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
46,458.12,"Cray XK7 , Opteron 6276 16C 2.300GHz, Cray Gemini interconnect, NVIDIA K20","#6495ED"
47,720,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B8860B"
48,972,"Cray XE6, Opteron 6276 16C 2.30GHz, Cray Gemini interconnect","#6495ED"
49,2410.2,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#B8860B"
50,246.56,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
51,246.56,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
52,179.15,"Adtech, ASUS ESC4000/FDR G2, Xeon E5-2650 8C 2.000GHz, Infiniband FDR, AMD FirePro S10000","#FF8C00"
53,237,"Cluster Platform SL250s Gen8, Xeon E5-2665 8C 2.400GHz, Infiniband FDR, Nvidia K20m","#B8860B"
54,401,"Bullx DLC B710 Blades, Intel Xeon E5 v2 12C 2.700GHz, Infiniband FDR","#A9A9A9"
55,540,"Mole-8.5 Cluster, Xeon X5520 4C 2.27 GHz, Infiniband QDR, NVIDIA 2050","#9932CC"
56,4032,"Cluster Platform SL390s G7, Xeon X5650 6C 2.660GHz, Gigabit Ethernet, NVIDIA 2090","#B8860B"
57,1040.18,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
58,1260,"Blue Gene/P Solution","#DC143C"
59,2419.2,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#B8860B"
60,505.5,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#008B8B"
61,4343.73,"Sun Blade x6275, Xeon X55xx 2.93 Ghz, Infiniband","#8B0000"
62,407.29,"Xtream-X GreenBlade 8204, Xeon E5-2670 8C 2.600GHz, Infiniband QDR, NVIDIA 2090","#6495ED"
63,740,"Cray XC30, Xeon E5-2670 8C 2.600GHz, Aries interconnect ","#6495ED"
64,3244.8,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet, NVIDIA 2075","#B8860B"
65,215.6,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR, Intel Xeon Phi 5110P","#DC143C"
66,1134,"Blue Gene/P Solution","#DC143C"
67,3628.8,"SGI Rackable C2112-4RP3, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#B8860B"
68,537,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B8860B"
70,866.82,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
71,299.88,"Intel Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi","#8FBC8F"
72,222.7,"RSC Tornado, Xeon E5-2690 8C 2.900GHz, Infiniband FDR, Intel Xeon Phi SE10X","#483D8B"
73,1917.6,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#B8860B"
74,164.38,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom","#DC143C"
75,164.38,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
76,164.38,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
77,164.38,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom","#DC143C"
78,400.68,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
79,421.2,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
80,448,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
81,1382.4,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B8860B"
82,421.2,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
83,453.6,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
84,373.97,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
85,373.97,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
86,2456.4,"SGI Altix ICE 8400EX, Xeon X5690 6C 3.470GHz, Infiniband QDR","#B8860B"
87,1267.2,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, NVIDIA 2090","#B8860B"
89,349.6,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
90,446.4,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#A9A9A9"
91,1711.6,"Cray XE6 12-core 2.1 GHz","#6495ED"
92,1711.6,"Cray XE6 12-core 2.1 GHz","#6495ED"
93,780,"Cray XE6, Opteron 6272 16C 2.10 GHz, Cray Gemini interconnect","#6495ED"
94,347.26,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
95,386.56,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, Infiniband FDR","#B8860B"
96,380,"Cluster Platform SL230s Gen8, Xeon E5-2660 8C 2.200GHz, Infiniband FDR","#B8860B"
97,416.78,"Supermicro Cluster, QC Opteron 2.1 GHz, ATI Radeon GPU, Infiniband","#2F4F4F"
98,1592.48,"Cray XE6, Opteron 6276 16C 2.30GHz, Cray Gemini interconnect","#6495ED"
99,1726.32,"Cray XE6 12-core 2.2 GHz","#6495ED"
100,3168,"Cluster Platform SL390s G7, Xeon X5650 6C 2.66GHz, Gigabit Ethernet, NVIDIA 2090","#B8860B"
101,1401.6,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#B8860B"
102,358.4,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
106,1549,"Sun Constellation, NovaScale R422-E2, Intel Xeon X5570, 2.93 GHz, Sun M9/Mellanox  QDR Infiniband/Partec Parastation","#A9A9A9"
107,1275,"Sun Blade x6048,  X6275, IB QDR M9 switch, Sun HPC stack Linux edition","#9932CC"
108,129.4,"Cray XK7 , Opteron 6272 16C 2.100GHz, Cray Gemini interconnect, NVIDIA Tesla K20 Kepler","#6495ED"
109,319,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B8860B"
110,388.8,"Appro Xtreme-X Supercomputer, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
111,388.8,"Appro Xtreme-X Supercomputer, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
116,1030,"xSeries iDataPlex, Xeon E5540 4C 2.53GHz, Infiniband","#008B8B"
118,708.2,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom Interconnect","#2F4F4F"
122,365.5,"Itautec Cluster, Xeon X5670 6C 2.930GHz, Infiniband QDR, NVIDIA 2050","#00CED1"
123,556.3,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom","#2F4F4F"
128,226.8,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR, NVIDIA 2090","#6495ED"
129,465.4,"Fujitsu PRIMERGY CX250 &amp; RX300, Xeon E5-2690 8C 2.900GHz, Infiniband FDR/QDR","#00FFFF"
130,1064,"SGI ICE 8200EX, Xeon E5450 4C 3.000GHz, Infiniband","#B8860B"
137,540.4,"Xtreme-X 1320H-LANL, Opteron 12 Core 2.30 GHz, Infiniband QDR","#6495ED"
139,467,"Saxonid 6100, Opteron 6272 16C 2.100GHz, Infiniband QDR","#FF1493"
147,255.2,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
148,132,"SGI Rackable C1104G-RP5, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi","#B8860B"
149,251.2,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
150,289,"NUDT YH MPP, Xeon X56xx (Westmere-EP) 2.93 GHz, Proprietary","#FF7F50"
152,462.3,"Power 775, POWER7 8C 3.84 GHz, Custom","#DC143C"
153,462.3,"Power 775, POWER7 8C 3.84 GHz, Custom","#DC143C"
158,217.2,"Inspur TS10000, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, K20M/Xeon Phi 5110P","#696969"
161,243.69,"xSeries x3750 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR","#DC143C"
162,831,"BX900 Xeon X5570 2.93GHz , Infiniband QDR","#00FFFF"
163,285.38,"x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
164,504,"Blue Gene/P Solution","#DC143C"
166,82.19,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
167,82.19,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
168,82.19,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
169,82.19,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom","#DC143C"
170,82.19,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
171,82.19,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
175,205.72,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B22222"
176,252,"Cluster Platform 3000 SL6500, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, FDR Infiniband","#B8860B"
184,975,"Dell PowerEdge C6220, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00008B"
189,227,"MEGWARE MiriQuid, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#9400D3"
190,203.52,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
191,203.52,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
192,260,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#A9A9A9"
201,390.07,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
205,510,"iDataPlex, Xeon X56xx 6C 2.93 GHz, Infiniband","#DC143C"
212,489.75,"iDataPlex DX360M3, Xeon X5670 6C 2.93 GHz, Infiniband QDR","#DC143C"
213,719,"SGI Altix ICE 8400EX Xeon X5570 4-core 2.93 GHz, Infiniband","#B8860B"
216,228.28,"xSeries x3650 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#DC143C"
220,774,"SGI Altix ICR 8200 Enh. LX, Xeon X5560 2.8Ghz","#B8860B"
221,342.3,"Cray XE6m-200, Opteron 6276 16C 2.300GHz, Cray Gemini interconnect","#6495ED"
222,170.16,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
224,181.31,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
225,181.31,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
226,181.31,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
230,167.5,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
232,573.3,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
238,430,"Megware Saxonid 6100, Opteron 8C 2.2 GHz, Infiniband QDR","#9400D3"
246,159.53,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
247,159.53,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#DC143C"
249,147.46,"RSC Tornado, Xeon X5680 6C 3.330GHz, Infiniband QDR, Intel Xeon Phi SE10X","#8FBC8F"
252,617.01,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
253,617.01,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
254,617.01,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
257,608.59,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
258,608.59,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
259,608.59,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
260,608.59,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
261,608.59,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
262,608.59,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
263,608.59,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
265,770.5,"xSeries x3550M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
266,160,"iDataPlex DX360M3, Xeon E5645 6C 2.40 GHz, Infiniband QDR, NVIDIA 2070","#DC143C"
269,154.88,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
273,208.42,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
274,172.77,"iDataPlex DX360M4, Xeon E5-2690 8C 2.900GHz, Infiniband FDR","#008B8B"
275,512.48,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
277,583.31,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
278,583.31,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
279,583.31,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
280,182,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#A9A9A9"
281,182,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#A9A9A9"
282,337,"iDataPlex DX360M3, Xeon 2.66, Infiniband","#DC143C"
283,210.35,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#6495ED"
291,786,"Cluster Platform 3000 BL460c, Xeon X5365 4C 3.000GHz, Infiniband DDR","#B8860B"
294,252.7,"Supermicro H8QG6, Opteron 6238 12C 2.600GHz, Infiniband QDR","#DAA520"
295,1139,"Appro XtremeServer 1143H, Opteron QC 2.2Ghz, Infiniband","#6495ED"
296,707.25,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
301,139.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
302,142.91,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
308,148.19,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
315,288.94,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
321,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
322,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
323,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
324,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
325,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
326,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
327,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
328,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
330,101,"Bullx DLC B710 Blades, Intel Xeon E5 v2 12C 2.700GHz, Infiniband FDR","#A9A9A9"
331,677.4,"Cray XE6 12-core 2.1 GHz","#6495ED"
332,502.58,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Infiniband","#DC143C"
333,502.58,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Infiniband","#DC143C"
334,502.58,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Infiniband","#DC143C"
335,690.43,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#DC143C"
337,530.84,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
341,698.1,"BladeCenter HS22 Cluster (WM), Xeon L5639 6C 2.130GHz, Infiniband","#DC143C"
345,354.6,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom","#2F4F4F"
348,513.22,"xSeries x3650M4 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#DC143C"
349,513.22,"xSeries x3650M4 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#DC143C"
350,648.28,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
351,126.27,"SuperServer  2026GT-TRF, Xeon E5645 6C 2.40GHz, Infiniband QDR, NVIDIA 2050","#DCDCDC"
359,315,"Blue Gene/P Solution","#DC143C"
368,1329,"Power 575, p6 4.7 GHz, Infiniband","#DC143C"
369,1329,"Power 575, p6 4.7 GHz, Infiniband","#DC143C"
370,1288,"Power 575, p6 4.7 GHz, Infiniband","#DC143C"
376,488.71,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
377,128.75,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband QDR, NVIDIA 2070","#DC143C"
380,626.08,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#DC143C"
381,626.08,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#DC143C"
382,612.61,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
383,612.61,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
386,109.21,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#DC143C"
387,109.21,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#DC143C"
388,109.21,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#DC143C"
393,200,"Dell PowerEdge C6220, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#00008B"
394,1020,"Fujitsu FX1, Quadcore  SPARC64 VII  2.52 GHz, Infiniband DDR","#00FFFF"
397,45.11,"Appro GreenBlade GB824M, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#6495ED"
399,119.25,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi","#DC143C"
400,405.13,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#DC143C"
401,405.13,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#DC143C"
402,405.13,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#DC143C"
403,405.13,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#DC143C"
404,405.13,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#DC143C"
405,405.13,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#DC143C"
406,405.13,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#DC143C"
412,475,"SGI Altix ICE 8200 Enhanced LX, Xeon Nehalem quad core 2.8 GHz","#B8860B"
416,477,"BULL Novascale R422-E2","#A9A9A9"
423,72.8,"Chundoong Cluster, Xeon E5-2650 8C 2.000GHz, Infiniband QDR, AMD Radeon HD 7970","#FF69B4"
425,442,"SGI Altix ICE 8200EX, Xeon quad core 3.0 GHz","#B8860B"
431,402.41,"BladeCenter HS22 Cluster (WM), Xeon X5650 6C 2.660GHz, Infiniband","#DC143C"
432,402.41,"BladeCenter HS22 Cluster (WM), Xeon X5650 6C 2.660GHz, Infiniband","#DC143C"
434,316.5,"iDataPlex DX360M3, Xeon X5670 6C 2.93 GHz, Infiniband QDR","#DC143C"
437,534.06,"iDataPlex DX360M3, Xeon E5649 6C 2.53 GHz, Gigabit Ethernet","#DC143C"
442,81.5,"Bullx B505, Xeon E5649 6C 2.53GHz, Infiniband QDR, NVIDIA 2090","#A9A9A9"
445,141.44,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
447,436.24,"xSeries x3630 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
448,436.24,"xSeries x3630 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
449,436.24,"xSeries x3630 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
450,436.24,"xSeries x3630 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
452,435.47,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
453,435.47,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
454,435.47,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
455,435.47,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
456,376.88,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
460,334.06,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Infiniband","#DC143C"
461,375.56,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
462,831,"Hitachi opteron QC 2.3 GHz Myrinet 10G","#2F4F4F"
463,431.26,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Gigabit Ethernet","#DC143C"
465,429.73,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
467,46,"Eurotech Aurora HPC 10-20, Xeon E5-2687W 8C 3.100GHz, Infiniband QDR, NVIDIA K20","#ADFF2F"
469,745,"Appro GreenBlade Cluster, Xeon X5660 6C 2.80 GHz, Infiniband QDR, NVIDIA 2050","#6495ED"
472,454.21,"BladeCenter HS22 Cluster (WM), Xeon E5649 6C 2.53 GHz, Gigabit Ethernet","#DC143C"
478,1095,"Power 575, p6 4.7 GHz, Infiniband","#DC143C"
479,526.1,"xSeries x3650M2 Cluster Xeon QC, Xeon E5540 4C 2.530GHz, Gigabit Ethernet","#DC143C"
480,526.1,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#DC143C"
