"rank","eff","conf","color"
35,349.5,"NVIDIA DGX-1/Relion 2904GT, Xeon E5-2698v4 20C 2.2GHz/ E5-2650v4, Infiniband EDR, NVIDIA Tesla P100/Quadro GP100","#556B2F"
36,349.5,"NVIDIA DGX-1, Xeon E5-2698v4 20C 2.2GHz, Infiniband EDR, NVIDIA Tesla P100","#FF8C00"
37,1227,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, NVIDIA K20x","#00008B"
38,1652.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#008B8B"
39,6327.55,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect ","#DC143C"
40,4819.5,"SGI ICE X, Xeon E5-2699v3/E5-2697 v3, Infiniband FDR, NVIDIA Tesla K40, Intel Xeon Phi 7120P","#A9A9A9"
41,748.1,"Cray XC40, Intel Xeon Phi 7250 68C 1.4GHz, Aries interconnect ","#DC143C"
42,1116,"bullx DLC 720, Xeon E5-2680v3 12C 2.5GHz/E5-2695V4 18C  2.1Ghz, Infiniband FDR","#A9A9A9"
43,1382.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx 32C 2.2GHz, Tofu interconnect 2","#008B8B"
44,3422.67,"iDataPlex DX360M4, Xeon E5-2680 8C 2.70GHz, Infiniband FDR","#9932CC"
45,1480.83,"NeXtScale nx360M5, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR14","#8B0000"
46,1347.84,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#DC143C"
47,1347.84,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#DC143C"
48,1398.61,"Cluster Platform SL390s G7, Xeon X5670 6C 2.93GHz, Infiniband QDR, NVIDIA K20x","#E9967A"
49,13620,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#8FBC8F"
50,13620,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#E9967A"
52,4040,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, NVIDIA 2050","#6495ED"
53,1384,"Atipa Visione IF442 Blade Server, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#483D8B"
54,1430,"bullx DLC 720, Xeon E5-2690v4 14C 2.6GHz, Infiniband FDR","#A9A9A9"
55,1465.78,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect ","#DC143C"
56,835,"SGI ICE XA, Xeon E5-2698v4 20C 2.2GHz, Infiniband EDR","#A9A9A9"
57,1359.38,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
58,1359.38,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
59,1244.16,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#008B8B"
60,1134,"Dell PowerEdge R630, Xeon E5-2680v3 12C 2.5GHz, Infiniband QDR","#B8860B"
61,830.4,"bullx DLC 720, Xeon E5-2698v4 20C 2.2GHz, Infiniband FDR","#A9A9A9"
62,830.2,"bullx DLC 720, Xeon E5-2698v4 20C 2.2GHz, Infiniband FDR","#A9A9A9"
63,1079,"T-Platform A-Class Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR, Nvidia K40m","#2F4F4F"
64,997,"Tianhe-2 LvLiang, Intel Xeon E5-2692v2 12C 2.2GHz, TH Express-2, Intel Xeon Phi 31S1P","#6495ED"
65,657,"NEC Cluster, Xeon Gold 6130 16C 2.1GHz, MEGWARE MiriQuid Xeon E5-2630v4, Intel Omni-Path","#2F4F4F"
67,3012,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
68,1042,"bullx DLC 720, Xeon E5-2698v3 16C 2.3GHz, Infiniband FDR","#A9A9A9"
69,842,"Cray XC40, Xeon E5-2695v4/E5-2698v3 16C 2.3GHz, Aries interconnect ","#DC143C"
70,544.48,"NEC LX Cluster, Xeon Gold 6148/6154, Intel Omni-Path","#00CED1"
72,1360.8,"Lenovo NeXtScale nx360M5, Xeon E5-2697v4 18C 2.3GHz, Omni-Path","#006400"
74,2880,"Cluster Platform 3000 BL460c Gen9, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
75,479.76,"Dell C6420, Xeon Gold 6142 16C 2.6GHz, Intel Omni-Path","#B8860B"
77,807.6,"HP Apollo 8000, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, NVIDIA Tesla K40","#A9A9A9"
78,3747.07,"Cray XC30, Intel Xeon E5-2695v2 12C 2.4GHz, Aries interconnect ","#DC143C"
79,3306.24,"Cray XC30, Intel Xeon E5 v2 12C 2.700GHz, Aries interconnect ","#DC143C"
80,956.25,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
81,956.25,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
83,3575.63,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#00008B"
84,526,"Bull Sequana X1000, Intel Xeon Phi 7210 64C 1.3GHz/Xeon Gold 6142, Mellanox EDR","#A9A9A9"
85,603.4,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#E9967A"
86,431,"Intel Cluster, Intel Xeon Gold 6148/Xeon Phi 7250F 68C 1.4GHz, Intel Omni-Path","#696969"
87,4806,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Intel Xeon Phi 7120P","#A9A9A9"
88,657,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00008B"
89,1606,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#A9A9A9"
90,519,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#DC143C"
92,543,"bullx DLC 720, Xeon E5-2695v4 18C 2.1GHz, Infiniband FDR","#A9A9A9"
93,2132,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#A9A9A9"
94,167,"Dell C4130/Dell C6320, Xeon E5-2650v4/E5-2683-v4, Intel Omni-Path, NVIDIA Tesla P100","#B8860B"
95,332,"PRIMERGY CX2550 M4/CX2560 M4/CX2570 M4, Xeon Gold 6148 20C 2.4GHz, Intel Omni-Path","#008B8B"
96,300,"Sugon Cluster W780I, Xeon E5-2630v4 10C 2.2GHz, NVIDIA Tesla P100, Infiniband FDR","#1E90FF"
97,539,"bullx DLC 720, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR","#A9A9A9"
98,2323.71,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D","#DC143C"
99,2323.71,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D","#DC143C"
100,1260,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR","#9932CC"
102,2580,"Dawning TC3600 Blade System, Xeon X5650 6C 2.66GHz, Infiniband QDR, NVIDIA 2050","#696969"
106,1436.72,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00008B"
107,680,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
108,900,"Sugon I620, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#696969"
109,144,"Sugon Cluster W780I, Xeon E5-2650v4 12C 2.2GHz, NVIDIA Tesla P100, Infiniband FDR","#696969"
110,546.04,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR/FDR, NVIDIA Tesla P100","#B22222"
111,472,"bullx DLC 720, Xeon E5-2698v4 20C 2.2GHz, Infiniband FDR","#A9A9A9"
112,480,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#E9967A"
113,480,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#E9967A"
114,528.2,"Cray XC40, E5-2680v3 12C 2.5Ghz/Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#DC143C"
115,114.4,"Dell C4130, Xeon E5-2650v4 12C 2.2GHz, Infiniband EDR, NVIDIA Tesla P100","#B8860B"
120,485,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#E9967A"
121,580.9,"SGI ICE XA, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
124,5569,"Cray XE6, Opteron 16C 2.500GHz, Cray Gemini interconnect","#DC143C"
125,2437.5,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#006400"
126,485.7,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#E9967A"
127,485.7,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#E9967A"
130,1620,"Sugon I620, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#696969"
133,3980,"Cray XE6, Opteron 6136 8C 2.40GHz, Custom","#DC143C"
134,1050,"Sugon I620, Xeon E5-2620v4 8C 2.1GHz, 10G Ethernet","#696969"
137,3564,"Dell C4130, Xeon E5-2630v3 8C 2.4GHz, Infiniband FDR, NVIDIA Tesla K80","#B8860B"
138,960,"Sugon I620, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet","#696969"
139,2625,"Lenovo ThinkServer RD650, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#006400"
140,2625,"Lenovo ThinkServer RD650, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#006400"
141,697.5,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
142,706,"Bullx DLC B710/B720 Blades, Xeon E5-2695 v2 2.4GHz E5-2690v3 2.6GHz, Infiniband FDR","#A9A9A9"
143,354,"SGI ICE X, Xeon E5-2695v4 18C 2.1GHz, Infiniband FDR","#A9A9A9"
145,344,"Sugon TC4600, Xeon Gold 6132 14C 2.6GHz, Intel Omni-Path","#696969"
146,493.12,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00008B"
147,493.12,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00008B"
149,97,"NVIDIA DGX-1 Volta36, Xeon E5-2698v4 20C 2.2GHz, Infiniband EDR, NVIDIA Tesla V100","#556B2F"
152,500,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, NVIDIA K20x","#B8860B"
153,432.5,"SGI ICE XA, Xeon E5-2699v4  22C 2.2GHz, Infiniband EDR","#A9A9A9"
154,4590,"Bull bullx super-node S6010/S6030","#A9A9A9"
156,960,"Sugon I620, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#696969"
157,1176.8,"PRIMEHPC FX10, SPARC64 IXfx 16C 1.848GHz, Tofu interconnect","#008B8B"
158,3750,"Lenovo ThinkServer RD650, Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#006400"
161,750,"Sugon W740, Xeon E5-2650v4 12C 2.2GHz, NVIDIA Tesla P40, 10G Ethernet","#696969"
164,582,"bullx DLC 720, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
165,685,"PowerEdge C6320, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#B8860B"
166,735,"Sugon I620, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#696969"
167,900,"Sugon I620, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#696969"
169,19431.3,"HA8000-tc HT210/PRIMERGY CX400 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR, NVIDIA K20/K20x, Xeon Phi 5110P","#FF00FF"
170,586.88,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
171,448.2,"Cray XC40, Intel Xeon E5-2680v3 12C 2.5Ghz/Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#DC143C"
172,549.6,"Huawei E9000 Blade Server, Xeon E5-2697v3 14C 2.6GHz, 56G Infiniband FDR","#1E90FF"
173,3375,"Lenovo ThinkServer RD650, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#006400"
176,864,"HP ProLiant XL230a Gen9/Huawei RH1288/SOLAR 820 S5, Xeon E5-2670v3 12C 2.3GHz, Infiniband","#DCDCDC"
177,1159.2,"PRIMERGY CX2550 M1 LC &amp; CX2570 M1 LC, Xeon E5-2690v3 12C 2.6GHz, Infiniband EDR","#008B8B"
180,149.99,"ZettaScaler-1.6, Xeon E5-2618Lv3  8C 2.3GHz, Infiniband FDR, PEZY-SCnp","#DAA520"
181,2008.8,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#A9A9A9"
182,877.5,"Cray XC40, Intel Xeon E5-2695v2/E5-2680v3 12C 2.4/2.5GHz, Aries interconnect ","#DC143C"
183,600,"Sugon I620, Xeon E5-2620v4 8C 2.1GHz, 10G Ethernet","#696969"
184,518.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#008B8B"
185,518.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#008B8B"
188,1710,"Sugon TC6000, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#696969"
189,840,"HC2000 Cluster, Xeon E5-2650v3 10C 2.3GHz, Infiniband FDR, NVIDIA Tesla K80","#696969"
190,510,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#A9A9A9"
193,343.64,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR, NVIDIA Tesla P100","#1E90FF"
195,75.78,"NEC 4U-8GPU Server, Xeon E5-2630Lv4 10C 1.8GHz, Infiniband EDR, NVIDIA Tesla P100 SXM2","#2F4F4F"
196,960,"Sugon I620, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet","#696969"
197,855.1,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#A9A9A9"
198,1571.14,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect ","#DC143C"
199,3375,"Lenovo ThinkServer RD650, Xeon E5-2660v3 10C 2.6GHz, 10G Ethernet","#006400"
200,3375,"Lenovo ThinkServer RD650, Xeon E5-2660v3 10C 2.6GHz, 10G Ethernet","#006400"
201,720,"Sugon I620, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet","#696969"
203,1394.4,"Cluster Platform HP DL360 Gen9, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#A9A9A9"
204,212,"Bull Sequana X1000, Intel Xeon Phi 7250 68C 1.4GHz, Bull BXI 1.2","#A9A9A9"
205,1965,"Sugon TC6000, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#696969"
208,420.87,"Intel Cluster, Xeon E5-2680v4 14C 2.4GHz, Intel Omni-Path","#A9A9A9"
209,800,"Sugon TC6000, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#696969"
210,416,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR","#1E90FF"
211,444.93,"Huawei E9000 Blade Server, Xeon E5-2690v4 14C 2.6GHz, Infiniband FDR","#1E90FF"
215,930,"Sugon I620, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet","#696969"
217,900,"Sugon I620, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet","#696969"
219,1235,"Sugon TC6000, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet","#696969"
220,1590,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
223,585.36,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
227,2800,"T-Platforms T-Blade2/1.1, Xeon X5570/X5670/E5630 2.93/2.53 GHz, Nvidia 2070 GPU, PowerXCell 8i Infiniband QDR","#483D8B"
228,607.5,"Cray XC40, Xeon E5-2680v3 12C 2.5GHz, Aries interconnect ","#DC143C"
229,410.9,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00008B"
231,436.99,"Huawei RH2288H V3 Cluster, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR","#1E90FF"
236,369.2,"Huawei X6800/XH321 V3/XH620 V3 Cluster, Xeon E5-2680v4 14C 2.4GHz, Infiniband FDR","#1E90FF"
238,930,"FusionServer XH620 V3 Cluster, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet","#1E90FF"
244,1123.5,"HP SL250s Gen8/Lenovo NX360M5, Dell C4130, Xeon E5-2665 8C 2.4GHz/E5-2670v2, Infiniband FDR, Nvidia K20m/K40/K20/P100","#A9A9A9"
252,1700,"Sugon TC6000, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#696969"
256,448.24,"Huawei RH5885H V3 Cluster, Xeon E7-4850v4 16C 2.1GHz, Infiniband FDR","#1E90FF"
257,1840,"Cluster Platform DL360, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#A9A9A9"
259,49.5,"ZettaScaler-2.2, Xeon D-1571 16C 1.3GHz, Infiniband EDR, PEZY-SC2","#DCDCDC"
265,840,"Sugon I620, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet","#696969"
267,1533.6,"Cluster Platform 3000 BL460c, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
269,600,"Sugon I620, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#696969"
270,720,"Sugon I620, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet","#696969"
273,787.5,"Cray XC40, Intel Xeon E5-2695v2 12C 2.4GHz/E5-2680v3 12C 2.5GHz, Aries interconnect ","#DC143C"
274,881.25,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet","#006400"
276,49.51,"ZettaScaler-2.2, Xeon E5-2618Lv3  8C 2.3GHz, Infiniband EDR, PEZY-SC2","#DCDCDC"
277,988,"Sugon TC6000, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#696969"
278,996,"Lenovo x3950, Xeon E7-8860v3  16C 2.2GHz, 10G Ethernet","#006400"
279,357.11,"Cray CS400, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#DC143C"
280,396,"Huawei E9000 Blade Server, Xeon E5-2690v4 14C 2.6GHz, 40G Ethernet","#1E90FF"
288,707,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR","#A9A9A9"
290,900,"Sugon I620, Xeon E5-2609v3 6C 1.9GHz, 10G Ethernet","#696969"
291,79.24,"SGI Rackable C1102-GP8, Xeon E5-2695v4 18C 2.1GHz, Infiniband EDR, NVIDIA Tesla P100 NVLink","#A9A9A9"
293,900,"Sugon I620, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#696969"
295,93.57,"SGI Rackable C1102-GP8, Xeon E5-2695v4 18C 2.1GHz, Infiniband FDR, NVIDIA Tesla P100 SXM2","#A9A9A9"
297,660,"Sugon I620, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet","#696969"
298,568.5,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#DC143C"
299,1100,"Sugon I620, Xeon E5-2650v3 10C 2.3GHz, NVIDIA Tesla P40, 10G Ethernet","#696969"
300,1074,"Sunway BlueLight MPP, ShenWei processor SW1600 975.00 MHz, Infiniband QDR","#FF7F50"
302,240,"PowerEdge R640, Xeon Gold 6126 12C 2.6GHz, Infiniband EDR","#B8860B"
306,1076,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet","#696969"
307,47.03,"ZettaScaler-2.2, Xeon D-1571 16C 1.3GHz, Infiniband EDR, PEZY-SC2","#DCDCDC"
308,357.5,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR","#1E90FF"
313,190,"Cray CS-Storm, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, Nvidia K80","#DC143C"
315,255.3,"SGI ICE XA, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Nvidia K40","#A9A9A9"
316,924.16,"Xtreme-X GreenBlade GB512X, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, Infiniband QDR","#DC143C"
317,1155.07,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, Proprietary, NVIDIA 2050","#6495ED"
318,162,"Inspur TS10000, Xeon E5-2690v3 12C 2.6GHz/Xeon E5-2690v4, Intel Omni-Path","#00CED1"
319,78.64,"SGI Rackable C1104-GP1, Xeon E5-2650v4 12C 2.2GHz, Infiniband EDR, NVIDIA Tesla P100","#808080"
320,435,"Lenovo NeXtScale nx360M5, Xeon E5-2660v3 10C 2.6GHz, Infiniband EDR/FDR","#006400"
322,684.5,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#A9A9A9"
325,374,"Huawei RH2288H V3 Cluster, Xeon E5-2680v4 14C 2.4GHz, Infiniband FDR","#1E90FF"
326,320,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#E9967A"
327,321,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#E9967A"
333,2625,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#006400"
334,2625,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#006400"
335,2625,"Lenovo ThinkServer RD650, Intel Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#006400"
336,1000,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#A9A9A9"
337,1029,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet","#696969"
338,672,"Sugon TC6000, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#696969"
342,574.3,"FusionServer CH140 V3 Cluster, Xeon E5-2680 v4/E5-2680v3 12C 2.5GHz, Infiniband FDR","#1E90FF"
344,365.8,"Cray CS300 1027GR, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR, Intel Xeon Phi 7110P","#DC143C"
347,588,"Sugon TC6000, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet","#696969"
348,900,"Sugon TC6000, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#696969"
349,405,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
351,384,"PowerEdge C6320, Xeon E5-2698v3 16C 2.3GHz, Infiniband","#B8860B"
352,540,"Sugon Cluster TC4600E, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#696969"
354,576,"Sugon TC6000, Xeon E5-2690v4 14C 2.6GHz, 10G Ethernet","#696969"
355,336.32,"FusionServer X6800/XH620 V3 Cluster, Xeon E5-2650v4 12C 2.2GHz, Infiniband QDR","#1E90FF"
356,400,"HC2000 Cluster, Xeon E5-2620v3 6C 2.4GHz, Infiniband FDR, NVIDIA Tesla K40","#696969"
358,225,"Inspur TS10000 HPC Server, Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet, NVIDIA Tesla K40","#00CED1"
359,990,"Sugon TC6000, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet","#696969"
368,789.66,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00008B"
369,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#00008B"
370,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00008B"
371,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#00008B"
372,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#00008B"
373,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#00008B"
