"rank","eff","conf","color"
28,2118,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
29,997,"Tianhe-2 LvLiang, Intel Xeon E5-2692v2 12C 2.2GHz, TH Express-2, Intel Xeon Phi 31S1P","#FF7F50"
31,821.88,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
32,2880,"Cluster Platform 3000 BL460c Gen9, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
33,3747.07,"Cray XC30, Intel Xeon E5-2695v2 12C 2.4GHz, Aries interconnect ","#6495ED"
34,3306.24,"Cray XC30, Intel Xeon E5 v2 12C 2.700GHz, Aries interconnect ","#6495ED"
35,934.8,"bullx  DLC, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#556B2F"
36,3575.63,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
39,4806,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Intel Xeon Phi 7120P","#008B8B"
40,657,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
41,1606,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
42,785.62,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect ","#6495ED"
43,2132,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#8B008B"
44,2323.71,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D","#6495ED"
45,2323.71,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D","#6495ED"
46,1260,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR","#A9A9A9"
47,2580,"Dawning TC3600 Blade System, Xeon X5650 6C 2.66GHz, Infiniband QDR, NVIDIA 2050","#FF8C00"
49,1436.72,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
50,680,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#6495ED"
51,2200,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#8B008B"
53,580.9,"SGI ICE XA, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
54,5569,"Cray XE6, Opteron 16C 2.500GHz, Cray Gemini interconnect","#6495ED"
56,3980,"Cray XE6, Opteron 6136 8C 2.40GHz, Custom","#6495ED"
57,697.5,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#6495ED"
58,706,"Bullx DLC B710/B720 Blades, Xeon E5-2695 v2 2.4GHz E5-2690v3 2.6GHz, Infiniband FDR","#8B008B"
59,493.12,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
60,493.12,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
61,2910,"Cray XE6, Opteron 6172 12C 2.10GHz, Custom","#6495ED"
62,500,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, NVIDIA K20x","#00008B"
63,4590,"Bull bullx super-node S6010/S6030","#8B008B"
64,1176.8,"PRIMEHPC FX10, SPARC64 IXfx 16C 1.848GHz, Tofu interconnect","#00FFFF"
65,582,"bullx DLC 720, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#8B008B"
66,19431.3,"HA8000-tc HT210/PRIMERGY CX400 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR, NVIDIA K20/K20x, Xeon Phi 5110P","#9932CC"
67,2008.8,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#008B8B"
68,877.5,"Cray XC40, Intel Xeon E5-2695v2/E5-2680v3 12C 2.4/2.5GHz, Aries interconnect ","#6495ED"
69,518.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#00FFFF"
70,518.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#00FFFF"
71,1605.12,"Fujitsu PRIMERGY CX250 S1, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00FFFF"
72,510,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#008B8B"
73,855.1,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#008B8B"
74,1571.14,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect ","#6495ED"
76,1015.6,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
77,2800,"T-Platforms T-Blade2/1.1, Xeon X5570/X5670/E5630 2.93/2.53 GHz, Nvidia 2070 GPU, PowerXCell 8i Infiniband QDR","#BDB76B"
78,607.5,"Cray XC40, Xeon E5-2680v3 12C 2.5GHz, Aries interconnect ","#6495ED"
79,410.9,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
80,1533.6,"Cluster Platform 3000 BL460c, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
82,787.5,"Cray XC40, Intel Xeon E5-2695v2 12C 2.4GHz/E5-2680v3 12C 2.5GHz, Aries interconnect ","#6495ED"
83,707,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR","#008B8B"
84,568.5,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#6495ED"
85,1074,"Sunway BlueLight MPP, ShenWei processor SW1600 975.00 MHz, Infiniband QDR","#8B0000"
86,190,"Cray CS-Storm, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, Nvidia K80","#6495ED"
87,255.3,"SGI ICE XA, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Nvidia K40","#008B8B"
88,924.16,"Xtreme-X GreenBlade GB512X, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, Infiniband QDR","#6495ED"
89,1155.07,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, Proprietary, NVIDIA 2050","#FF7F50"
90,684.5,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#008B8B"
91,387.2,"Intel Cluster, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR, Intel Xeon Phi 7110","#E9967A"
92,365.8,"Cray CS300 1027GR, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR, Intel Xeon Phi 7110P","#6495ED"
93,405,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
94,540,"Sugon Cluster TC4600E-LP, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#556B2F"
95,789.66,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
96,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
97,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
98,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
99,328.75,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
100,328.75,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
101,269.94,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband, NVIDIA K20x","#A9A9A9"
102,775.04,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
103,775.04,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
104,2825.55,"IBM NeXtScale nx360M4, Xeon E5-2630v3 8C 2.4GHz, Infiniband QDR, Intel Xeon Phi 7120P","#B8860B"
106,320,"RSC Tornado, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#8FBC8F"
108,3840,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet","#008B8B"
109,458.12,"Cray XK7 , Opteron 6276 16C 2.300GHz, Cray Gemini interconnect, NVIDIA K20","#6495ED"
110,450,"Oil blade server, Intel Xeon E5-2650v2  8C 2.6GHz, Intel TrueScale Infiniband","#483D8B"
111,720,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
112,972,"Cray XE6, Opteron 6276 16C 2.30GHz, Cray Gemini interconnect","#6495ED"
113,319.87,"Cray XC30, Intel Xeon E5-2680v2  10C 2.8GHz, Aries interconnect , NVIDIA K20x","#6495ED"
114,882,"Huawei  Cluster RH2288H V2, Intel Xeon E5-2650v2  8C 2.6GHz, Gigabit Ethernet","#2F4F4F"
115,370,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, Intel Xeon Phi 7120P","#00008B"
116,1224,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#008B8B"
117,1224,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#008B8B"
118,3362.4,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet","#008B8B"
119,2410.2,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#008B8B"
120,246.56,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
121,246.56,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
122,675,"Cray CS300-LC, Xeon E5-2670 8C 2.6GHz, Intel Truscale","#6495ED"
123,179.15,"Adtech, ASUS ESC4000/FDR G2, Xeon E5-2650 8C 2.000GHz, Infiniband FDR, AMD FirePro S10000","#2F4F4F"
124,237,"Cluster Platform SL250s Gen8, Xeon E5-2665 8C 2.400GHz, Infiniband FDR, Nvidia K20m","#008B8B"
126,1363.2,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#008B8B"
127,1081.02,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Intel Xeon Phi 5120D","#6495ED"
128,226,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
129,373.75,"IBM NeXtScale nx360M5, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#DC143C"
130,3780,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.800GHz, Gigabit Ethernet","#008B8B"
131,540,"Mole-8.5 Cluster, Xeon X5520 4C 2.27 GHz, Infiniband QDR, NVIDIA 2050","#9400D3"
132,2001.6,"Cluster Platform SL230s Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#008B8B"
133,609.41,"Amazon EC2 Cluster, Intel Xeon E5-2680v2  10C 2.800GHz, 10G Ethernet","#FF1493"
134,279,"Actina Solar 820 S6, Xeon E5-2670v3 12C 2.3GHz, Infiniband FDR","#696969"
135,2496,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, 10G Ethernet","#008B8B"
136,1153.49,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Xeon Phi 5120D/Nvidia K40","#6495ED"
137,1040.18,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
138,339.2,"HP Apollo 6000 Xl230/250 , Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
139,391,"Bullx DLC B710 Blades, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#8B008B"
140,225.5,"SGI ICE XA, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#008B8B"
142,193.4,"Cray CS300-LC, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, Intel Xeon Phi 5110P","#6495ED"
143,4032,"Cluster Platform SL390s G7, Xeon X5650 6C 2.660GHz, Gigabit Ethernet, NVIDIA 2090","#008B8B"
144,2419.2,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#008B8B"
145,371.25,"Bullx B710, Intel Xeon E5-2695v2 12C 2.4GHz, Infiniband FDR, Nvidia K40","#8B008B"
146,498.53,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR14","#DC143C"
147,797.65,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband QDR","#008B8B"
148,505.5,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#B8860B"
149,544,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR","#DC143C"
150,544,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR","#DC143C"
151,4343.73,"Sun Blade x6275, Xeon X55xx 2.93 Ghz, Infiniband","#696969"
152,205,"bullx DLC 720, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#8B008B"
153,5674.8,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet","#008B8B"
154,334,"Supermicro TwinBlade SBI-7227R/Bull DLC B720, Intel Xeon E5-2680v2/E5-2650 v3  10C 2.8GHz, Infiniband QDR/FDR","#8B008B"
155,407.29,"Xtreme-X GreenBlade 8204, Xeon E5-2670 8C 2.600GHz, Infiniband QDR, NVIDIA 2090","#6495ED"
156,3244.8,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet, NVIDIA 2075","#008B8B"
157,215.6,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR, Intel Xeon Phi 5110P","#DC143C"
158,3628.8,"SGI Rackable C2112-4RP3, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#008B8B"
160,834.75,"Apollo 6000 XL230a, Xeon E5-2683v3 14C 2GHz, Infiniband FDR","#008B8B"
161,1440,"Cluster Platform 3000 BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, 10G Ethernet","#008B8B"
162,519,"Cluster Platform SL230s Gen8, Xeon E5-2660 8C 2.200GHz, Infiniband FDR","#008B8B"
163,726,"Cluster Platform DL60, Xeon E5-2660v3 10C 2.6GHz, Infiniband FDR","#008B8B"
164,2580,"SGI ICE X, Intel Xeon E5-2690v2 10C 3GHz, Infiniband FDR","#008B8B"
165,1056,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#008B8B"
166,866.82,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
167,537,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
168,413.62,"Cray XC40, Intel Xeon E5-2670v2  10C 2.5GHz/E5-2680v3 12C 2.5Ghz, Aries interconnect ","#6495ED"
169,413.62,"Cray XC40, Intel Xeon E5-2670v2  10C 2.5GHz/E5-2680v3 12C 2.5Ghz, Aries interconnect ","#6495ED"
170,429.1,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#008B8B"
171,209.95,"R2208GZ Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#B22222"
172,165.3,"Cray XC30, Intel Xeon E5-2670v2  10C 2.500GHz, Aries interconnect , Intel Xeon Phi 5120D","#6495ED"
173,222.7,"RSC Tornado, Xeon E5-2690 8C 2.900GHz, Infiniband FDR, Intel Xeon Phi SE10X","#E9967A"
174,1609.2,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2640 6C 2.5GHz, 10G Ethernet","#008B8B"
175,1917.6,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet","#008B8B"
176,2942.1,"Cluster Platform DL360p Gen8, Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet","#008B8B"
177,858.75,"Bullx B710, Intel Xeon E5-2695v2 12C 2.4GHz, Infiniband FDR, Intel Xeon Phi 7120P","#8B008B"
178,579.48,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.6GHz, 10G Ethernet","#008B8B"
179,164.38,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
180,164.38,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom","#DC143C"
181,164.38,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom","#DC143C"
182,4713.6,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet","#008B8B"
183,347.27,"iDataPlex DX360M4, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR14","#DC143C"
184,4681.2,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet","#008B8B"
185,400.68,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
186,421.2,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
187,448,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
188,500,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#8B008B"
189,2124,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet","#008B8B"
190,159.64,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#6495ED"
191,369.9,"Cluster Platform SL230s Gen8, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR","#008B8B"
192,186.6,"HP Apollo 6000 Xl230/250 , Xeon E5-2670v3 12C 2.3GHz, Infiniband FDR, Intel Xeon Phi 7120P","#008B8B"
193,1382.4,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
194,4809,"Cluster Platform 4000 BL465c, Opteron O-6376 16C 2.3GHz, 10G Ethernet","#008B8B"
195,421.2,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
196,356.82,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR","#B8860B"
197,550,"Nitro G16 3GPU, Xeon E5-2650 8C 2GHz, Infiniband FDR, Nvidia K20m","#228B22"
198,386.56,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, Infiniband FDR","#008B8B"
199,453.6,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
200,414.8,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR","#DC143C"
201,373.97,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
202,373.97,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
203,205,"ClusterVision RS720Q/RS700, Xeon E5-2640v3 8C 2.6GHz, Infiniband QDR","#8FBC8F"
204,4323.6,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet","#008B8B"
205,1996.8,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet","#008B8B"
206,2456.4,"SGI ICE 8400EX, Xeon X5690 6C 3.470GHz, Infiniband QDR","#008B8B"
207,630,"Bullx B71x, Intel Xeon E5-2695v2 12C 2.4GHz, Infiniband FDR","#8B008B"
208,1267.2,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, NVIDIA 2090","#008B8B"
209,349.6,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
210,446.4,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#8B008B"
212,2759.4,"Cluster Platform DL360p Gen8, Xeon E5-2630 6C 2.300GHz, Gigabit Ethernet","#008B8B"
213,1399.5,"Cluster Platform SL250s Gen8, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR","#008B8B"
214,57.15,"ASUS ESC4000 FDR/G2S, Intel Xeon E5-2690v2 10C 3GHz, Infiniband FDR, AMD FirePro S9150","#FF00FF"
215,1711.6,"Cray XE6 12-core 2.1 GHz","#6495ED"
216,1711.6,"Cray XE6 12-core 2.1 GHz","#6495ED"
217,526.02,"Apollo 6000 XL230a, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#008B8B"
218,595.2,"Cluster Platform 3000 BL460c, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#008B8B"
219,2445.3,"Cluster Platform DL380p Gen8 , Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet","#008B8B"
220,2432.7,"Cluster Platform DL360p Gen8, Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet","#008B8B"
221,165.3,"Cray XC40, Xeon E5-2695v3 14C 2.3GHz, Aries interconnect ","#6495ED"
222,1206,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#008B8B"
223,347.26,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
224,2364.3,"Cluster Platform DL380p Gen8 , Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet","#008B8B"
225,416.78,"SuperServer 2022TG-GIBQRF, Opteron 6172 12C 2.1GHz, Infiniband QDR, ATI HD 5870","#DCDCDC"
226,2227.2,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#008B8B"
227,174,"Atipa Cluster, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
228,174,"Atipa Cluster, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
229,1824,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet","#008B8B"
230,530,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband QDR","#008B8B"
231,1592.48,"Cray XE6, Opteron 6276 16C 2.30GHz, Cray Gemini interconnect","#6495ED"
232,1344,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2690v2 10C 3GHz, 10G Ethernet","#008B8B"
233,1344,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2690v2 10C 3GHz, 10G Ethernet","#008B8B"
234,1726.32,"Cray XE6 12-core 2.2 GHz","#6495ED"
235,220,"Sugon Cluster TC4600E, Xeon E5-2680v3 12C 2.5GHz, Infiniband EDR","#556B2F"
236,3168,"Cluster Platform SL390s G7, Xeon X5650 6C 2.66GHz, Gigabit Ethernet, NVIDIA 2090","#008B8B"
237,2944.8,"Cluster Platform DL360p Gen8, Xeon E5-2620 6C 2.000GHz, Gigabit Ethernet","#008B8B"
238,2250,"Cluster Platform DL360p Gen8, Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet","#008B8B"
239,1401.6,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#008B8B"
240,201.78,"GPU Blade Cluster, Intel Xeon E5-2660v2 10C 2.2GHz, Infiniband FDR, NVIDIA K20","#DAA520"
241,2484,"Cluster Platform DL360p Gen8, Xeon E5-2650Lv2 10C 1.7GHz, 10G Ethernet","#008B8B"
242,200,"Lenovo NeXtScale nx360M5, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#808080"
243,294,"RSC Tornado, Xeon X5680 6C 3.330GHz, Infiniband QDR, Intel Xeon Phi SE10X","#E9967A"
244,2218.5,"Cluster Platform DL360p Gen8, Xeon E5-2640 6C 2.500GHz, Gigabit Ethernet","#008B8B"
245,358.4,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
255,93,"Cray CS300 Cluster, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband QDR, NVIDIA K20x","#6495ED"
257,1275,"Sun Blade x6048,  X6275, IB QDR M9 switch, Sun HPC stack Linux edition","#696969"
258,312,"Fujitsu PRIMERGY CX250 S1, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#00FFFF"
259,129.4,"Cray XK7 , Opteron 6272 16C 2.100GHz, Cray Gemini interconnect, NVIDIA Tesla K20 Kepler","#6495ED"
260,319,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
264,381.19,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.7GHz, Infiniband FDR","#B8860B"
265,388.8,"Appro Xtreme-X Supercomputer, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
