"rank","eff","conf","color"
108,393,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#DC143C"
109,552,"Power 575, p6 4.7 GHz, Infiniband","#DC143C"
110,186,"NEC HPC 140Rb-1 Cluster, Xeon X5560 2.8Ghz, Infiniband","#556B2F"
113,220,"Sun Blade x6048, Xeon X5570 2.93 Ghz, Infiniband QDR","#008B8B"
114,218,"Sun Blade x6275, Xeon X55xx 2.8 Ghz, Infiniband QDR","#008B8B"
115,531,"Power 575, p6 4.7 GHz, Infiniband","#DC143C"
117,126,"Blue Gene/P Solution","#DC143C"
118,126,"Blue Gene/P Solution","#DC143C"
119,126,"Blue Gene/P Solution","#DC143C"
120,126,"Blue Gene/P Solution","#DC143C"
121,265,"T-Platforms T60, Intel Quadcore 3Ghz, Infiniband DDR","#2F4F4F"
124,255,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#DC143C"
125,173,"BladeCenter HS21 Cluster, Xeon QC HT 2.5 GHz, IB, Windows HPC 2008/CentOS","#DC143C"
126,637,"xSeries x3455 Cluster Opteron, DC 2.6 GHz/QC 2.5 GHz, Infiniband","#DC143C"
129,254,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
131,57,"QPACE SFB TR Cluster, PowerXCell 8i, 3.2 GHz, 3D-Torus","#DC143C"
132,57,"QPACE SFB TR Cluster, PowerXCell 8i, 3.2 GHz, 3D-Torus","#DC143C"
133,57,"QPACE SFB TR Cluster, PowerXCell 8i, 3.2 GHz, 3D-Torus","#DC143C"
134,149,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, Infiniband","#DC143C"
137,183,"SGI Altix ICE 8200EX, Xeon X5560 quad core 2.8 GHz","#00FFFF"
138,183,"SGI Altix ICE 8200EX, Xeon X5560 quad core 2.8 GHz","#00FFFF"
141,206,"iDataPlex, Xeon QC 3.0 GHz, Infiniband","#DC143C"
147,190,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#DC143C"
148,190,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#DC143C"
149,190,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#DC143C"
150,190,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#DC143C"
151,190,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#DC143C"
152,190,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#DC143C"
153,190,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#DC143C"
154,190,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#DC143C"
155,282,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
156,282,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
157,282,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
160,274,"Cray XT4 QuadCore 2.3 GHz","#FF7F50"
165,215,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
166,215,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
167,236,"BladeCenter HS21 Cluster, Xeon QC HT 2.13 GHz, Infiniband","#DC143C"
171,144,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#DC143C"
172,144,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#DC143C"
175,251,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
176,219,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.66 GHz, GigEthernet","#DC143C"
183,208,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
194,280,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#DC143C"
195,280,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#DC143C"
201,162,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, Infiniband","#DC143C"
208,320,"Dell Poweredge R610, Xeon X5550 2.66 Ghz, 10G Ethernet","#8B008B"
213,178,"Sun Blade x2270, Xeon X5550 2.66 Ghz, Infiniband QDR","#008B8B"
214,166,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#DC143C"
215,166,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#DC143C"
216,166,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#DC143C"
217,193,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
221,132,"iDataPlex, Xeon QC 2.5 GHz, Infiniband","#DC143C"
229,316,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.26 Ghz, GigE","#DC143C"
230,316,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.26 Ghz, GigE","#DC143C"
232,193,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#DC143C"
233,193,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#DC143C"
234,202,"BladeCenter HS22 Cluster, Xeon QC GT 2.93 GHz, GigEthernet","#DC143C"
236,114,"iDataPlex, Xeon E55xx QC 2.26 GHz, Infiniband","#DC143C"
237,184,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.26 GHz, GigE","#DC143C"
240,159,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#DC143C"
241,159,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#DC143C"
246,157,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#DC143C"
250,180,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
251,180,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
252,180,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
253,180,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
255,201,"Pyramid Cluster Xeon QC 32xx 2.4 GHz, GigEthernet","#B22222"
257,248,"xSeries x3650M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
259,138,"SGI Altix ICE 8200EX, Xeon Nehalem quad core 2.8 GHz","#00FFFF"
261,175,"BX900 Xeon X5570 2.93GHz , Infiniband QDR","#A9A9A9"
262,161,"xSeries x3850M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
263,161,"xSeries x3850M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
265,177,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
266,246,"xSeries x3650M2 Cluster Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
270,176,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
273,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#DC143C"
274,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#DC143C"
275,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#DC143C"
276,140,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, GigEthernet","#DC143C"
289,171,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
291,200,"xSeries x3650 Cluster Xeon QC GT 2.66 GHz, Infiniband","#DC143C"
292,132,"iDataPlex, Xeon X55xx QC 2.66 GHz, Infiniband","#DC143C"
293,127,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, Infiniband","#DC143C"
294,111,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.66 GHz, Infiniband","#DC143C"
295,111,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.66 GHz, Infiniband","#DC143C"
296,111,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.66 GHz, Infiniband","#DC143C"
297,105,"BladeCenter HS22 Cluster, Xeon QC GT 2.66 GHz, Infiniband","#DC143C"
300,170,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
302,150,"xSeries x3650 Cluster Xeon QC GT 2.66 GHz, Infiniband","#DC143C"
303,150,"xSeries x3650 Cluster Xeon QC GT 2.66 GHz, Infiniband","#DC143C"
307,170,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
308,170,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
309,212,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
310,212,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
311,212,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
312,212,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
319,109,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#DC143C"
320,109,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#DC143C"
328,165,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
329,165,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
330,165,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet","#DC143C"
331,72,"iDataPlex, Xeon X56xx 6C 2.8 GHz, Infiniband","#DC143C"
334,126,"SGI Altix ICE 8200EX, Xeon Nehalem quad core 2.8 GHz","#00FFFF"
335,134,"BladeCenter HS21 Cluster, Xeon QC HT 2.5 GHz, Infiniband","#DC143C"
336,134,"BladeCenter HS21 Cluster, Xeon QC HT 2.5 GHz, Infiniband","#DC143C"
338,169,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.66 GHz, GigEthernet","#DC143C"
341,225,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#DC143C"
344,223,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#DC143C"
347,163,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#DC143C"
348,163,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#DC143C"
349,163,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#DC143C"
350,163,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#DC143C"
351,163,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#DC143C"
352,163,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#DC143C"
353,163,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#DC143C"
354,163,"iDataPlex, Xeon E55xx QC 2.26 GHz, GigEthernet","#DC143C"
355,160,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
356,510,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
357,510,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
359,134,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband","#DC143C"
362,97,"iDataPlex, Xeon X55xx QC 2.66 GHz, Infiniband","#DC143C"
363,97,"iDataPlex, Xeon X55xx QC 2.66 GHz, Infiniband","#DC143C"
364,97,"iDataPlex, Xeon X55xx QC 2.66 GHz, Infiniband","#DC143C"
365,165,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.66 GHz, GigEthernet","#DC143C"
366,220,"xSeries x3650M2 Cluster Xeon QC GT 2.66 GHz, GigEthernet","#DC143C"
367,220,"xSeries x3650M2 Cluster Xeon QC GT 2.66 GHz, GigEthernet","#DC143C"
368,220,"xSeries x3650M2 Cluster Xeon QC GT 2.66 GHz, GigEthernet","#DC143C"
371,105,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#DC143C"
372,105,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#DC143C"
373,105,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#DC143C"
374,105,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#DC143C"
375,105,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#DC143C"
376,105,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#DC143C"
377,164,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
378,135,"xSeries x3450 Cluster Xeon quad core, 2.8 GHz, Infiniband","#FF00FF"
380,126,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, Infiniband","#DC143C"
381,72,"iDataPlex, Xeon X56xx 6C 2.66 GHz, Infiniband","#DC143C"
383,263,"Fujitsu FX1, Quadcore  SPARC64 VII  2.52 GHz, Infiniband DDR","#DCDCDC"
384,192,"iDataPlex, Xeon E55xx QC 2.66 GHz, GigE","#DC143C"
387,192,"xSeries x3550 Cluster, QC HT Xeon 2.66 GHz, Infiniband","#DC143C"
388,192,"xSeries x3550 Cluster, QC HT Xeon 2.66 GHz, Infiniband","#DC143C"
390,280,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
393,127,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#DC143C"
394,153,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
397,265,"ClusterVision Cluster, 6C Opteron 2.2/2.4 GHz, Infiniband","#DAA520"
407,134,"eServer Blue Gene Solution","#DC143C"
408,132,"xSeries x3650 Cluster Xeon QC GT 2.66 GHz, Infiniband","#DC143C"
412,92,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#DC143C"
415,149,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
416,149,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
417,149,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
418,149,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.53 GHz, GigEthernet","#DC143C"
420,90,"iDataPlex, Xeon X55xx QC 2.8 GHz, Infiniband","#DC143C"
424,203,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#DC143C"
426,214,"NOW Cluster - Intel Xeon 51xx/E54xx 2.8 Ghz, Infiniband","#808080"
430,202,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE","#DC143C"
434,286,"Power 575, p6 4.7 GHz, Infiniband","#DC143C"
435,159,"Cray XT5 QC 2.3 GHz","#FF7F50"
436,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
437,342,"Cluster Platform 3000 BL460c, Xeon 54xx 3.0GHz, GigEthernet","#00FFFF"
442,95,"iDataPlex, Xeon E55xx QC 2.26 GHz, Infiniband","#DC143C"
443,95,"iDataPlex, Xeon E55xx QC 2.26 GHz, Infiniband","#DC143C"
454,124,"xSeries x3650 Cluster Xeon QC GT 2.66 GHz, Infiniband","#DC143C"
465,668,"eServer pSeries p5 575 1.9 GHz","#DC143C"
471,122,"SGI Altix ICE 8200EX, Xeon quad core 2.80 GHz","#00FFFF"
472,167,"Cluster Platform 3000 BL460c, Xeon 53xx 2.33GHz, Infiniband","#00FFFF"
477,319,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
478,381,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#DC143C"
479,285,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
480,275,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#DC143C"
481,275,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, GigEthernet","#DC143C"
482,252,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
483,317,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#DC143C"
484,317,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#DC143C"
485,295,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#DC143C"
486,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
487,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
488,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
489,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
490,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
491,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
492,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
493,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
494,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
495,209,"BladeCenter HS21 Cluster, Xeon QC HT 3 GHz, GigEthernet","#DC143C"
496,267,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, GigEthernet","#DC143C"
497,204,"xSeries x3450 Cluster Xeon quad core, 3.0 GHz, GigEthernet","#DC143C"
498,299,"xSeries x3650 Cluster Xeon QC HT 2.66 GHz, GigEthernet","#DC143C"
499,299,"xSeries x3650 Cluster Xeon QC HT 2.66 GHz, GigEthernet","#DC143C"
500,198,"BladeCenter HS21 Cluster, Xeon QC 2.66 GHz, GigEthernet","#DC143C"
