"rank","eff","conf","color"
61,697.51,"Cray XC50, Xeon Gold 6148 20C 2.4GHz, Aries interconnect ","#00008B"
62,1398.61,"Cluster Platform SL390s G7, Xeon X5670 6C 2.93GHz, Infiniband QDR, NVIDIA K20x","#8FBC8F"
63,13620,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#483D8B"
64,13620,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#8FBC8F"
66,954.73,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#00008B"
67,4040,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, NVIDIA 2050","#DC143C"
68,710,"Sugon TC4600LP/W740I, Xeon Gold 6142 16C 2.6GHz, Infiniband EDR, NVIDIA Tesla P100","#2F4F4F"
69,1384,"Atipa Visione IF442 Blade Server, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#2F4F4F"
70,1430,"bullx DLC 720, Xeon E5-2690v4 14C 2.6GHz, Infiniband FDR","#B8860B"
71,1465.78,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect ","#00008B"
73,835,"SGI ICE XA, Xeon E5-2698v4 20C 2.2GHz, Infiniband EDR","#008B8B"
74,740,"Sugon TC4600, Xeon Gold 6142 16C 2.6GHz, Infiniband EDR","#483D8B"
75,1359.38,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#00008B"
76,1359.38,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#00008B"
77,1244.16,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#00FFFF"
78,608,"PowerEdge R440/C6320p, Intel Xeon Phi 7250/Xeon Gold 6130 16C 2.1GHz, Intel Omni-Path","#A9A9A9"
80,1134,"Dell PowerEdge R630, Xeon E5-2680v3 12C 2.5GHz, Infiniband QDR","#A9A9A9"
81,830.4,"bullx DLC 720, Xeon E5-2698v4 20C 2.2GHz, Infiniband FDR","#B8860B"
82,830.2,"bullx DLC 720, Xeon E5-2698v4 20C 2.2GHz, Infiniband FDR","#B8860B"
83,495.86,"Cray XC50, Xeon Gold 6148 20C 2.4GHz, Aries interconnect ","#00008B"
84,997,"Tianhe-2 LvLiang, Intel Xeon E5-2692v2 12C 2.2GHz, TH Express-2, Intel Xeon Phi 31S1P","#DC143C"
87,657,"NEC Cluster, Xeon Gold 6130 16C 2.1GHz, MEGWARE MiriQuid Xeon E5-2630v4, Intel Omni-Path","#FF1493"
89,3012,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
90,1042,"bullx DLC 720, Xeon E5-2698v3 16C 2.3GHz, Infiniband FDR","#B8860B"
91,529,"Bull Sequana X1000, Intel Xeon Phi 7210 64C 1.3GHz/Xeon Gold 6142, Mellanox EDR","#B8860B"
92,842,"Cray XC40, Xeon E5-2695v4/E5-2698v3 16C 2.3GHz, Aries interconnect ","#00008B"
93,544.48,"NEC LX Cluster, Xeon Gold 6148/6154, Intel Omni-Path","#696969"
98,1360.8,"Lenovo NeXtScale nx360M5, Xeon E5-2697v4 18C 2.3GHz, Omni-Path","#006400"
100,2880,"Cluster Platform 3000 BL460c Gen9, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
101,479.76,"Dell C6420, Xeon Gold 6142 16C 2.6GHz, Intel Omni-Path","#A9A9A9"
103,807.6,"HP Apollo 8000, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, NVIDIA Tesla K40","#008B8B"
104,3747.07,"Cray XC30, Intel Xeon E5-2695v2 12C 2.4GHz, Aries interconnect ","#00008B"
131,3306.24,"Cray XC30, Intel Xeon E5 v2 12C 2.700GHz, Aries interconnect ","#00008B"
132,956.25,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#00008B"
133,956.25,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#00008B"
135,3575.63,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#FF7F50"
136,603.4,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#8FBC8F"
138,431,"Intel Cluster, Intel Xeon Gold 6148/Xeon Phi 7250F 68C 1.4GHz, Intel Omni-Path","#BDB76B"
139,4806,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Intel Xeon Phi 7120P","#008B8B"
140,657,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#FF7F50"
141,1606,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#008B8B"
142,519,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#00008B"
144,543,"bullx DLC 720, Xeon E5-2695v4 18C 2.1GHz, Infiniband FDR","#B8860B"
145,2132,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#B8860B"
147,167,"Dell C4130/Dell C6320, Xeon E5-2650v4/E5-2683-v4, Intel Omni-Path, NVIDIA Tesla P100","#A9A9A9"
148,332,"PRIMERGY CX2550 M4/CX2560 M4/CX2570 M4, Xeon Gold 6148 20C 2.4GHz, Intel Omni-Path","#00FFFF"
151,326,"Bull Sequana X1000, Intel Xeon Phi 7250 68C 1.4GHz, Bull BXI 1.2","#B8860B"
152,300,"Sugon Cluster W780I, Xeon E5-2630v4 10C 2.2GHz, NVIDIA Tesla P100, Infiniband FDR","#483D8B"
153,539,"bullx DLC 720, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR","#B8860B"
154,2323.71,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D","#00008B"
155,2323.71,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D","#00008B"
156,1260,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR","#8B0000"
158,2580,"Dawning TC3600 Blade System, Xeon X5650 6C 2.66GHz, Infiniband QDR, NVIDIA 2050","#483D8B"
162,1436.72,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#FF7F50"
163,680,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#00008B"
164,900,"Sugon I620, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#483D8B"
165,144,"Sugon Cluster W780I, Xeon E5-2650v4 12C 2.2GHz, NVIDIA Tesla P100, Infiniband FDR","#483D8B"
166,546.04,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR/FDR, NVIDIA Tesla P100","#B22222"
167,472,"bullx DLC 720, Xeon E5-2698v4 20C 2.2GHz, Infiniband FDR","#B8860B"
168,480,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#8FBC8F"
169,480,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#8FBC8F"
170,528.2,"Cray XC40, E5-2680v3 12C 2.5Ghz/Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#00008B"
171,106.75,"NVIDIA DGX-1 Volta36, Xeon E5-2698v4 20C 2.2GHz, Infiniband EDR, NVIDIA Tesla V100","#00FFFF"
173,114.4,"Dell C4130, Xeon E5-2650v4 12C 2.2GHz, Infiniband EDR, NVIDIA Tesla P100","#A9A9A9"
179,485,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#8FBC8F"
180,580.9,"SGI ICE XA, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
183,5569,"Cray XE6, Opteron 16C 2.500GHz, Cray Gemini interconnect","#00008B"
187,2437.5,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#006400"
189,485.7,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#8FBC8F"
190,485.7,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#8FBC8F"
191,480,"Tundra Extreme Scale, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#8FBC8F"
198,1620,"Sugon I620, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#483D8B"
210,1050,"Sugon I620, Xeon E5-2620v4 8C 2.1GHz, 10G Ethernet","#483D8B"
213,3564,"Dell C4130, Xeon E5-2630v3 8C 2.4GHz, Infiniband FDR, NVIDIA Tesla K80","#A9A9A9"
214,960,"Sugon I620, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet","#483D8B"
215,2625,"Lenovo ThinkServer RD650, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#006400"
216,2625,"Lenovo ThinkServer RD650, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#006400"
217,697.5,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#00008B"
218,706,"Bullx DLC B710/B720 Blades, Xeon E5-2695 v2 2.4GHz E5-2690v3 2.6GHz, Infiniband FDR","#B8860B"
219,354,"SGI ICE X, Xeon E5-2695v4 18C 2.1GHz, Infiniband FDR","#008B8B"
221,344,"Sugon TC4600, Xeon Gold 6132 14C 2.6GHz, Intel Omni-Path","#483D8B"
222,493.12,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#FF7F50"
223,493.12,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#FF7F50"
227,97,"NVIDIA DGX-1 Volta36, Xeon E5-2698v4 20C 2.2GHz, Infiniband EDR, NVIDIA Tesla V100","#FF8C00"
232,500,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, NVIDIA K20x","#A9A9A9"
233,432.5,"SGI ICE XA, Xeon E5-2699v4  22C 2.2GHz, Infiniband EDR","#008B8B"
234,4590,"Bull bullx super-node S6010/S6030","#B8860B"
236,960,"Sugon I620, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#483D8B"
239,3750,"Lenovo ThinkServer RD650, Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#006400"
242,750,"Sugon W740, Xeon E5-2650v4 12C 2.2GHz, NVIDIA Tesla P40, 10G Ethernet","#483D8B"
245,582,"bullx DLC 720, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#B8860B"
246,685,"PowerEdge C6320, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#A9A9A9"
247,735,"Sugon I620, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#483D8B"
248,900,"Sugon I620, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#483D8B"
249,127,"Bull Sequana X1125, Xeon Gold 6132 14C 2.6GHz, Bull BXI 1.2, NVIDIA Tesla P100 NVLink","#B8860B"
254,19431.3,"HA8000-tc HT210/PRIMERGY CX400 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR, NVIDIA K20/K20x, Xeon Phi 5110P","#DCDCDC"
255,85.8,"IBM Power System AC922, IBM POWER9 22C 3.1GHz, Dual-rail Mellanox EDR Infiniband, NVIDIA Tesla V100","#FF7F50"
256,586.88,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#00008B"
257,750,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet","#483D8B"
258,448.2,"Cray XC40, Intel Xeon E5-2680v3 12C 2.5Ghz/Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ","#00008B"
259,549.6,"Huawei E9000 Blade Server, Xeon E5-2697v3 14C 2.6GHz, 56G Infiniband FDR","#1E90FF"
260,3375,"Lenovo ThinkServer RD650, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#006400"
263,864,"HP ProLiant XL230a Gen9/Huawei RH1288/SOLAR 820 S5, Xeon E5-2670v3 12C 2.3GHz, Infiniband","#DAA520"
264,1159.2,"PRIMERGY CX2550 M1 LC &amp; CX2570 M1 LC, Xeon E5-2690v3 12C 2.6GHz, Infiniband EDR","#00FFFF"
271,149.99,"ZettaScaler-1.6, Xeon E5-2618Lv3  8C 2.3GHz, Infiniband FDR, PEZY-SCnp","#808080"
272,2008.8,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#008B8B"
273,877.5,"Cray XC40, Intel Xeon E5-2695v2/E5-2680v3 12C 2.4/2.5GHz, Aries interconnect ","#00008B"
274,600,"Sugon I620, Xeon E5-2620v4 8C 2.1GHz, 10G Ethernet","#483D8B"
275,518.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#00FFFF"
276,518.4,"Fujitsu PRIMEHPC FX100, SPARC64 XIfx  32C 1.98GHz, Tofu interconnect 2","#00FFFF"
280,1710,"Sugon TC6000, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#483D8B"
281,840,"HC2000 Cluster, Xeon E5-2650v3 10C 2.3GHz, Infiniband FDR, NVIDIA Tesla K80","#483D8B"
282,510,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi 5110P","#008B8B"
285,343.64,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR, NVIDIA Tesla P100","#1E90FF"
287,75.78,"NEC 4U-8GPU Server, Xeon E5-2630Lv4 10C 1.8GHz, Infiniband EDR, NVIDIA Tesla P100 SXM2","#FF1493"
288,960,"Sugon I620, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet","#483D8B"
289,855.1,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#008B8B"
290,1571.14,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect ","#00008B"
291,3375,"Lenovo ThinkServer RD650, Xeon E5-2660v3 10C 2.6GHz, 10G Ethernet","#006400"
292,3375,"Lenovo ThinkServer RD650, Xeon E5-2660v3 10C 2.6GHz, 10G Ethernet","#006400"
294,720,"Sugon I620, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet","#483D8B"
296,1394.4,"Cluster Platform HP DL360 Gen9, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#008B8B"
297,212,"Bull Sequana X1000, Intel Xeon Phi 7250 68C 1.4GHz, Bull BXI 1.2","#B8860B"
298,1965,"Sugon TC6000, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#483D8B"
301,420.87,"Intel Cluster, Xeon E5-2680v4 14C 2.4GHz, Intel Omni-Path","#B8860B"
302,800,"Sugon TC6000, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#483D8B"
304,416,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR","#1E90FF"
305,444.93,"Huawei E9000 Blade Server, Xeon E5-2690v4 14C 2.6GHz, Infiniband FDR","#1E90FF"
310,930,"Sugon I620, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet","#483D8B"
311,675,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet","#483D8B"
312,770,"Sugon TC6000, Xeon E5-2620v4 8C 2.1GHz, 10G Ethernet","#483D8B"
314,900,"Sugon I620, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet","#483D8B"
316,1235,"Sugon TC6000, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet","#483D8B"
317,1590,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
320,585.36,"Cray XC40, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect ","#00008B"
326,2800,"T-Platforms T-Blade2/1.1, Xeon X5570/X5670/E5630 2.93/2.53 GHz, Nvidia 2070 GPU, PowerXCell 8i Infiniband QDR","#2F4F4F"
327,607.5,"Cray XC40, Xeon E5-2680v3 12C 2.5GHz, Aries interconnect ","#00008B"
328,140,"Sugon Cluster W580I, Xeon Gold 5118 12C 2.3GHz, NVIDIA Tesla V100, Infiniband EDR","#483D8B"
330,410.9,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#FF7F50"
332,436.99,"Huawei RH2288H V3 Cluster, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR","#1E90FF"
337,369.2,"Huawei X6800/XH321 V3/XH620 V3 Cluster, Xeon E5-2680v4 14C 2.4GHz, Infiniband FDR","#1E90FF"
340,930,"FusionServer XH620 V3 Cluster, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet","#1E90FF"
346,1123.5,"HP SL250s Gen8/Lenovo NX360M5, Dell C4130, Xeon E5-2665 8C 2.4GHz/E5-2670v2, Infiniband FDR, Nvidia K20m/K40/K20/P100","#008B8B"
355,1700,"Sugon TC6000, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#483D8B"
359,46.6,"ZettaScaler-2.2, Xeon D-1571 16C 1.3GHz, Infiniband EDR, PEZY-SC2","#DAA520"
360,448.24,"Huawei RH5885H V3 Cluster, Xeon E7-4850v4 16C 2.1GHz, Infiniband FDR","#1E90FF"
361,1840,"Cluster Platform DL360, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#008B8B"
363,640,"Sugon TC6000, Xeon E5-2620v4 8C 2.1GHz, 10G Ethernet","#483D8B"
371,840,"Sugon I620, Xeon E5-2630v3 8C 2.4GHz, 10G Ethernet","#483D8B"
373,1533.6,"Cluster Platform 3000 BL460c, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#008B8B"
375,600,"Sugon I620, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#483D8B"
376,720,"Sugon I620, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet","#483D8B"
379,787.5,"Cray XC40, Intel Xeon E5-2695v2 12C 2.4GHz/E5-2680v3 12C 2.5GHz, Aries interconnect ","#00008B"
380,570,"Sugon TC6000, Xeon Gold 5118 12C 2.3GHz, 10G Ethernet","#483D8B"
381,881.25,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet","#006400"
385,49.51,"ZettaScaler-2.2, Xeon E5-2618Lv3  8C 2.3GHz, Infiniband EDR, PEZY-SC2","#DAA520"
395,988,"Sugon TC6000, Xeon E5-2650v4 12C 2.2GHz, 10G Ethernet","#483D8B"
396,996,"Lenovo x3950, Xeon E7-8860v3  16C 2.2GHz, 10G Ethernet","#006400"
397,357.11,"Cray CS400, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#00008B"
398,620,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet","#483D8B"
399,396,"Huawei E9000 Blade Server, Xeon E5-2690v4 14C 2.6GHz, 40G Ethernet","#1E90FF"
407,707,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR","#008B8B"
410,900,"Sugon I620, Xeon E5-2609v3 6C 1.9GHz, 10G Ethernet","#483D8B"
411,79.24,"SGI Rackable C1102-GP8, Xeon E5-2695v4 18C 2.1GHz, Infiniband EDR, NVIDIA Tesla P100 NVLink","#008B8B"
412,900,"Sugon I620, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#483D8B"
414,93.57,"SGI Rackable C1102-GP8, Xeon E5-2695v4 18C 2.1GHz, Infiniband FDR, NVIDIA Tesla P100 SXM2","#008B8B"
416,660,"Sugon I620, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet","#483D8B"
417,214.4,"MEGWARE MiriQuid, Xeon Gold 6140 18C 2.3GHz, Intel Xeon E5-2683v4 Intel Omni-Path","#008000"
418,1100,"Sugon I620, Xeon E5-2650v3 10C 2.3GHz, NVIDIA Tesla P40, 10G Ethernet","#483D8B"
419,47.4,"ZettaScaler-2.2, Xeon D-1571 16C 1.3GHz, Infiniband EDR, PEZY-SC2","#DAA520"
420,1074,"Sunway BlueLight MPP, ShenWei processor SW1600 975.00 MHz, Infiniband QDR","#6495ED"
422,240,"PowerEdge R640, Xeon Gold 6126 12C 2.6GHz, Infiniband EDR","#A9A9A9"
427,1076,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet","#483D8B"
428,357.5,"Huawei X6800 V3, Xeon E5-2683 v4  16C 2.1GHz, Infiniband EDR","#1E90FF"
433,190,"Cray CS-Storm, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, Nvidia K80","#00008B"
436,255.3,"SGI ICE XA, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Nvidia K40","#008B8B"
437,924.16,"Xtreme-X GreenBlade GB512X, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, Infiniband QDR","#00008B"
438,1155.07,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, Proprietary, NVIDIA 2050","#DC143C"
439,162,"Inspur TS10000, Xeon E5-2690v3 12C 2.6GHz/Xeon E5-2690v4, Intel Omni-Path","#00CED1"
440,78.64,"SGI Rackable C1104-GP1, Xeon E5-2650v4 12C 2.2GHz, Infiniband EDR, NVIDIA Tesla P100","#ADFF2F"
441,184,"Sugon TC6000, Xeon Gold 6132 14C 2.6GHz, Intel Omni-Path","#483D8B"
442,435,"Lenovo NeXtScale nx360M5, Xeon E5-2660v3 10C 2.6GHz, Infiniband EDR/FDR","#006400"
444,684.5,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#008B8B"
